param,mean,median,ci_0.950_LB,ci_0.950_UB
q_ind_48_pop_0,0.000490,0.000059,0.000000,0.003713
q_ind_49_pop_0,0.000590,0.000072,0.000000,0.004470
q_ind_50_pop_0,0.001898,0.000803,0.000000,0.008657
q_ind_51_pop_0,0.000475,0.000063,0.000000,0.003319
q_ind_52_pop_0,0.000733,0.000102,0.000000,0.004945
q_ind_53_pop_0,0.000563,0.000073,0.000000,0.004061
q_ind_54_pop_0,0.000782,0.000120,0.000000,0.005256
q_ind_55_pop_0,0.001806,0.000632,0.000000,0.008868
q_ind_56_pop_0,0.000316,0.000038,0.000000,0.002336
q_ind_57_pop_0,0.000785,0.000115,0.000000,0.005258
q_ind_58_pop_0,0.000223,0.000024,0.000000,0.001712
q_ind_59_pop_0,0.000361,0.000044,0.000000,0.002634
q_ind_60_pop_0,0.000177,0.000020,0.000000,0.001313
q_ind_61_pop_0,0.000349,0.000043,0.000000,0.002614
q_ind_62_pop_0,0.000188,0.000021,0.000000,0.001453
q_ind_63_pop_0,0.000248,0.000029,0.000000,0.001812
q_ind_64_pop_0,0.000353,0.000042,0.000000,0.002505
q_ind_65_pop_0,0.000258,0.000029,0.000000,0.001915
q_ind_66_pop_0,0.000337,0.000040,0.000000,0.002423
q_ind_67_pop_0,0.000172,0.000022,0.000000,0.001243
q_ind_68_pop_0,0.000414,0.000056,0.000000,0.002825
q_ind_69_pop_0,0.019423,0.019221,0.009383,0.030826
q_ind_70_pop_0,0.027025,0.026688,0.016084,0.039817
q_ind_71_pop_0,0.000201,0.000027,0.000000,0.001397
q_ind_72_pop_0,0.000165,0.000019,0.000000,0.001222
q_ind_73_pop_0,0.000297,0.000036,0.000000,0.002176
q_ind_74_pop_0,0.000189,0.000023,0.000000,0.001342
q_ind_75_pop_0,0.000225,0.000027,0.000000,0.001651
q_ind_76_pop_0,0.000242,0.000029,0.000000,0.001788
q_ind_77_pop_0,0.000189,0.000023,0.000000,0.001373
q_ind_78_pop_0,0.000184,0.000022,0.000000,0.001347
q_ind_79_pop_0,0.000282,0.000036,0.000000,0.002009
q_ind_80_pop_0,0.000233,0.000029,0.000000,0.001664
q_ind_81_pop_0,0.000298,0.000036,0.000000,0.002194
q_ind_82_pop_0,0.000293,0.000033,0.000000,0.002175
q_ind_83_pop_0,0.000951,0.000208,0.000000,0.005534
q_ind_84_pop_0,0.000757,0.000117,0.000000,0.004881
q_ind_85_pop_0,0.000975,0.000170,0.000000,0.005999
q_ind_86_pop_0,0.001068,0.000339,0.000000,0.005269
q_ind_87_pop_0,0.000336,0.000044,0.000000,0.002394
q_ind_88_pop_0,0.007105,0.006718,0.000210,0.016162
q_ind_89_pop_0,0.000977,0.000227,0.000000,0.005682
q_ind_90_pop_0,0.000265,0.000031,0.000000,0.001937
q_ind_91_pop_0,0.000196,0.000022,0.000000,0.001509
q_ind_92_pop_0,0.000285,0.000036,0.000000,0.002001
q_ind_93_pop_0,0.000762,0.000128,0.000000,0.004870
q_ind_94_pop_0,0.000212,0.000025,0.000000,0.001581
q_ind_95_pop_0,0.000281,0.000033,0.000000,0.002097
q_ind_96_pop_0,0.000766,0.000146,0.000000,0.004526
q_ind_97_pop_0,0.000328,0.000038,0.000000,0.002336
q_ind_98_pop_0,0.000297,0.000036,0.000000,0.002130
q_ind_99_pop_0,0.000266,0.000031,0.000000,0.001977
q_ind_100_pop_0,0.027131,0.026921,0.017950,0.037140
q_ind_101_pop_0,0.044073,0.043881,0.032867,0.055770
q_ind_102_pop_0,0.040036,0.039970,0.028850,0.051658
q_ind_103_pop_0,0.043277,0.043165,0.032037,0.055539
q_ind_104_pop_0,0.031512,0.031415,0.021597,0.042253
q_ind_105_pop_0,0.048581,0.048489,0.036567,0.061165
q_ind_106_pop_0,0.034280,0.034105,0.023895,0.045627
q_ind_107_pop_0,0.042498,0.042404,0.030910,0.054868
q_ind_108_pop_0,0.049168,0.049029,0.037900,0.061188
q_ind_109_pop_0,0.057307,0.057150,0.044304,0.070719
q_ind_110_pop_0,0.040833,0.040647,0.030430,0.052317
q_ind_111_pop_0,0.052906,0.052806,0.040519,0.065917
q_ind_112_pop_0,0.128466,0.128467,0.114517,0.142339
q_ind_113_pop_0,0.105872,0.105860,0.093785,0.118103
q_ind_114_pop_0,0.124316,0.124216,0.110369,0.138651
q_ind_115_pop_0,0.130665,0.130584,0.117253,0.144135
q_ind_116_pop_0,0.142162,0.142177,0.127361,0.156882
q_ind_117_pop_0,0.122842,0.122874,0.109674,0.135964
q_ind_118_pop_0,0.123116,0.123116,0.110051,0.136271
q_ind_119_pop_0,0.121973,0.121893,0.109102,0.135726
q_ind_120_pop_0,0.126400,0.126313,0.113623,0.139426
q_ind_121_pop_0,0.120547,0.120448,0.108003,0.133551
q_ind_122_pop_0,0.130871,0.130792,0.116615,0.145151
q_ind_123_pop_0,0.137330,0.137204,0.123798,0.151194
q_ind_124_pop_0,0.059397,0.059209,0.048701,0.070567
q_ind_125_pop_0,0.048330,0.048130,0.037413,0.060407
q_ind_126_pop_0,0.043055,0.042948,0.032887,0.053465
q_ind_127_pop_0,0.062116,0.061997,0.050929,0.073774
q_ind_128_pop_0,0.034304,0.034215,0.025135,0.044022
q_ind_129_pop_0,0.030752,0.030609,0.021876,0.040167
q_ind_130_pop_0,0.042134,0.041982,0.031777,0.053267
q_ind_131_pop_0,0.046487,0.046360,0.036628,0.057107
q_ind_132_pop_0,0.056411,0.056291,0.045416,0.068193
q_ind_133_pop_0,0.062979,0.062868,0.051656,0.075052
q_ind_134_pop_0,0.053105,0.053095,0.043097,0.063481
q_ind_135_pop_0,0.041500,0.041404,0.031781,0.051679
q_ind_136_pop_0,0.016990,0.016783,0.010483,0.024483
q_ind_137_pop_0,0.026224,0.026061,0.018715,0.034507
q_ind_138_pop_0,0.030020,0.029863,0.021820,0.039157
q_ind_139_pop_0,0.036576,0.036466,0.027623,0.045979
q_ind_140_pop_0,0.082924,0.082834,0.070917,0.095746
q_ind_141_pop_0,0.021581,0.021434,0.014169,0.029710
q_ind_142_pop_0,0.021302,0.021165,0.013893,0.029479
q_ind_143_pop_0,0.013580,0.013412,0.008103,0.020152
q_ind_144_pop_0,0.022727,0.022566,0.015292,0.031023
q_ind_145_pop_0,0.043009,0.042930,0.033145,0.053407
q_ind_146_pop_0,0.032248,0.032116,0.023878,0.041711
q_ind_147_pop_0,0.040467,0.040396,0.029905,0.051624
q_ind_148_pop_0,0.047461,0.047388,0.036531,0.059036
q_ind_149_pop_0,0.026408,0.026340,0.018135,0.035293
q_ind_150_pop_0,0.067991,0.067890,0.055600,0.080906
q_ind_151_pop_0,0.027817,0.027737,0.019380,0.036878
q_ind_152_pop_0,0.039209,0.039124,0.028844,0.049821
q_ind_153_pop_0,0.046428,0.046246,0.035363,0.058765
q_ind_154_pop_0,0.053408,0.053256,0.040268,0.066818
q_ind_155_pop_0,0.016967,0.016846,0.010426,0.024197
q_ind_156_pop_0,0.041414,0.041384,0.031528,0.051834
q_ind_157_pop_0,0.026416,0.026237,0.017707,0.036125
q_ind_158_pop_0,0.034308,0.034237,0.024320,0.044751
q_ind_159_pop_0,0.064118,0.063984,0.051667,0.077474
q_ind_160_pop_0,0.061498,0.061343,0.048232,0.075387
q_ind_161_pop_0,0.077493,0.077399,0.063021,0.093059
q_ind_162_pop_0,0.082304,0.082172,0.067957,0.097026
q_ind_163_pop_0,0.070129,0.070062,0.055730,0.085270
q_ind_164_pop_0,0.061719,0.061636,0.048696,0.075167
q_ind_165_pop_0,0.064272,0.064091,0.051718,0.077938
q_ind_166_pop_0,0.075734,0.075633,0.061092,0.090653
q_ind_167_pop_0,0.082184,0.082040,0.066199,0.099415
q_ind_168_pop_0,0.069275,0.069236,0.056107,0.082874
q_ind_169_pop_0,0.066337,0.066184,0.053593,0.079870
q_ind_170_pop_0,0.075956,0.075847,0.062177,0.090376
q_ind_171_pop_0,0.017145,0.016969,0.010818,0.024311
q_ind_172_pop_0,0.022873,0.022770,0.015550,0.030893
q_ind_173_pop_0,0.014958,0.014790,0.009200,0.021739
q_ind_174_pop_0,0.026976,0.026819,0.019160,0.035518
q_ind_175_pop_0,0.022598,0.022466,0.015233,0.030678
q_ind_176_pop_0,0.023690,0.023580,0.016162,0.031879
q_ind_177_pop_0,0.040968,0.040838,0.031917,0.050562
q_ind_178_pop_0,0.032658,0.032551,0.024881,0.041157
q_ind_179_pop_0,0.022589,0.022475,0.015306,0.030576
q_ind_180_pop_0,0.026254,0.026063,0.018326,0.035228
q_ind_181_pop_0,0.021025,0.020873,0.013495,0.029485
q_ind_182_pop_0,0.016645,0.016501,0.010223,0.023966
q_ind_183_pop_0,0.043257,0.043149,0.034003,0.053017
q_ind_184_pop_0,0.032511,0.032360,0.023617,0.042190
q_ind_185_pop_0,0.054503,0.054467,0.045015,0.064208
q_ind_186_pop_0,0.022124,0.022051,0.015597,0.029255
q_ind_187_pop_0,0.035279,0.035118,0.025609,0.045899
q_ind_188_pop_0,0.023326,0.023164,0.015687,0.031849
q_ind_189_pop_0,0.022380,0.022185,0.014796,0.030884
q_ind_190_pop_0,0.028326,0.028210,0.019401,0.038125
q_ind_191_pop_0,0.029119,0.028976,0.020254,0.038793
q_ind_192_pop_0,0.030632,0.030410,0.021597,0.040716
q_ind_193_pop_0,0.037042,0.036990,0.027531,0.047012
q_ind_194_pop_0,0.023692,0.023475,0.015397,0.033164
q_ind_195_pop_0,0.148181,0.148192,0.133038,0.163683
q_ind_196_pop_0,0.141941,0.141821,0.128625,0.155565
q_ind_197_pop_0,0.147772,0.147784,0.133525,0.162209
q_ind_198_pop_0,0.104905,0.104901,0.093177,0.116727
q_ind_199_pop_0,0.156213,0.156099,0.141758,0.170841
q_ind_200_pop_0,0.140495,0.140388,0.125827,0.155877
q_ind_201_pop_0,0.144098,0.144043,0.130032,0.158620
q_ind_202_pop_0,0.111120,0.111111,0.099611,0.122879
q_ind_203_pop_0,0.145785,0.145744,0.131383,0.160545
q_ind_204_pop_0,0.156457,0.156399,0.141815,0.171395
q_ind_205_pop_0,0.160263,0.160217,0.145969,0.174744
q_ind_206_pop_0,0.776549,0.776550,0.763119,0.789767
q_ind_207_pop_0,0.806458,0.806541,0.794990,0.817494
q_ind_208_pop_0,0.856729,0.856783,0.846805,0.866429
q_ind_209_pop_0,0.819923,0.819949,0.808631,0.830884
q_ind_210_pop_0,0.868055,0.868086,0.858512,0.877336
q_ind_211_pop_0,0.752795,0.752855,0.740245,0.765190
q_ind_212_pop_0,0.874387,0.874464,0.864876,0.883469
q_ind_213_pop_0,0.881190,0.881224,0.872355,0.889781
q_ind_214_pop_0,0.859184,0.859225,0.849502,0.868751
q_ind_215_pop_0,0.895990,0.896065,0.887800,0.903844
q_ind_216_pop_0,0.871174,0.871231,0.861667,0.880316
q_ind_217_pop_0,0.887395,0.887456,0.878297,0.896120
q_ind_218_pop_0,0.031670,0.031541,0.022320,0.041967
q_ind_219_pop_0,0.028424,0.028240,0.019617,0.038142
q_ind_220_pop_0,0.020162,0.019960,0.013160,0.028320
q_ind_221_pop_0,0.058069,0.057911,0.047121,0.070018
q_ind_222_pop_0,0.022625,0.022467,0.014787,0.031517
q_ind_223_pop_0,0.034748,0.034648,0.026583,0.043525
q_ind_224_pop_0,0.019789,0.019570,0.012800,0.027902
q_ind_225_pop_0,0.035276,0.035098,0.025351,0.046285
q_ind_226_pop_0,0.042629,0.042442,0.032158,0.054205
q_ind_227_pop_0,0.039771,0.039687,0.030481,0.049937
q_ind_228_pop_0,0.015422,0.015236,0.009224,0.022657
q_ind_229_pop_0,0.024199,0.024028,0.016514,0.032810
q_ind_230_pop_0,0.027562,0.027476,0.019383,0.036438
q_ind_231_pop_0,0.030148,0.029992,0.021580,0.039521
q_ind_232_pop_0,0.025931,0.025805,0.018527,0.033861
q_ind_233_pop_0,0.025072,0.024821,0.017116,0.034339
q_ind_234_pop_0,0.026896,0.026681,0.018721,0.036221
q_ind_235_pop_0,0.029587,0.029451,0.021138,0.038896
q_ind_236_pop_0,0.036050,0.035912,0.027206,0.045815
q_ind_237_pop_0,0.019360,0.019191,0.012199,0.027500
q_ind_238_pop_0,0.024322,0.024133,0.016352,0.033250
q_ind_239_pop_0,0.050243,0.050078,0.039642,0.061521
q_ind_240_pop_0,0.060582,0.060475,0.048903,0.072571
q_ind_241_pop_0,0.022310,0.022140,0.014383,0.031050
q_ind_242_pop_0,0.000133,0.000022,0.000000,0.000885
q_ind_243_pop_0,0.000103,0.000012,0.000000,0.000752
q_ind_244_pop_0,0.000168,0.000041,0.000000,0.000992
q_ind_245_pop_0,0.000134,0.000022,0.000000,0.000904
q_ind_246_pop_0,0.000173,0.000039,0.000000,0.001063
q_ind_247_pop_0,0.000084,0.000010,0.000000,0.000615
q_ind_248_pop_0,0.000086,0.000011,0.000000,0.000617
q_ind_249_pop_0,0.000102,0.000013,0.000000,0.000743
q_ind_250_pop_0,0.000083,0.000011,0.000000,0.000583
q_ind_251_pop_0,0.000082,0.000010,0.000000,0.000579
q_ind_252_pop_0,0.000085,0.000012,0.000000,0.000615
q_ind_253_pop_0,0.000125,0.000023,0.000000,0.000796
q_ind_254_pop_0,0.000154,0.000029,0.000000,0.000995
q_ind_255_pop_0,0.000091,0.000017,0.000000,0.000590
q_ind_256_pop_0,0.000088,0.000014,0.000000,0.000605
q_ind_257_pop_0,0.000223,0.000080,0.000000,0.001190
q_ind_258_pop_0,0.000167,0.000046,0.000000,0.000949
q_ind_259_pop_0,0.000119,0.000025,0.000000,0.000743
q_ind_260_pop_0,0.000116,0.000022,0.000000,0.000740
q_ind_261_pop_0,0.000095,0.000015,0.000000,0.000665
q_ind_262_pop_0,0.023051,0.022978,0.016085,0.030436
q_ind_263_pop_0,0.024604,0.024565,0.017805,0.031642
q_ind_264_pop_0,0.026276,0.026194,0.019643,0.033356
q_ind_265_pop_0,0.029718,0.029673,0.023175,0.036652
q_ind_266_pop_0,0.039402,0.039351,0.032177,0.046975
q_ind_267_pop_0,0.022472,0.022393,0.016017,0.029545
q_ind_268_pop_0,0.035449,0.035347,0.028631,0.042803
q_ind_269_pop_0,0.054676,0.054593,0.046217,0.063481
q_ind_270_pop_0,0.040460,0.040323,0.033330,0.048249
q_ind_271_pop_0,0.025528,0.025441,0.018876,0.032643
q_ind_0_pop_1,0.477202,0.477240,0.440259,0.513922
q_ind_1_pop_1,0.490662,0.490642,0.459262,0.522680
q_ind_2_pop_1,0.476048,0.476079,0.435822,0.516018
q_ind_3_pop_1,0.503538,0.503581,0.470093,0.536278
q_ind_4_pop_1,0.522273,0.522207,0.492413,0.552766
q_ind_5_pop_1,0.498352,0.498237,0.461185,0.535708
q_ind_6_pop_1,0.496839,0.496894,0.465835,0.528049
q_ind_7_pop_1,0.505626,0.505695,0.472802,0.538392
q_ind_8_pop_1,0.486161,0.486018,0.454541,0.518501
q_ind_9_pop_1,0.492578,0.492692,0.459021,0.524918
q_ind_10_pop_1,0.487036,0.487102,0.455547,0.518416
q_ind_11_pop_1,0.492032,0.492228,0.460062,0.523855
q_ind_12_pop_1,0.628996,0.629172,0.603012,0.654468
q_ind_13_pop_1,0.971367,0.971524,0.957366,0.984389
q_ind_14_pop_1,0.971037,0.971294,0.955420,0.985563
q_ind_15_pop_1,0.969930,0.970418,0.951443,0.984973
q_ind_16_pop_1,0.952233,0.952371,0.935097,0.968135
q_ind_17_pop_1,0.962319,0.962648,0.947317,0.975731
q_ind_18_pop_1,0.953414,0.953922,0.933934,0.969939
q_ind_19_pop_1,0.967155,0.967615,0.950031,0.981800
q_ind_20_pop_1,0.184928,0.184755,0.156505,0.213729
q_ind_21_pop_1,0.000844,0.000127,0.000000,0.005640
q_ind_22_pop_1,0.000659,0.000078,0.000000,0.004732
q_ind_23_pop_1,0.000358,0.000040,0.000000,0.002673
q_ind_24_pop_1,0.000426,0.000048,0.000000,0.003139
q_ind_25_pop_1,0.000355,0.000043,0.000000,0.002598
q_ind_26_pop_1,0.000452,0.000055,0.000000,0.003278
q_ind_27_pop_1,0.000368,0.000046,0.000000,0.002672
q_ind_28_pop_1,0.013357,0.013483,0.000044,0.026596
q_ind_29_pop_1,0.093288,0.093090,0.070789,0.116394
q_ind_30_pop_1,0.000306,0.000037,0.000000,0.002275
q_ind_31_pop_1,0.000368,0.000042,0.000000,0.002738
q_ind_32_pop_1,0.999228,0.999587,0.996547,0.999997
q_ind_33_pop_1,0.999113,0.999514,0.996079,0.999997
q_ind_34_pop_1,0.999382,0.999667,0.997171,0.999998
q_ind_35_pop_1,0.753051,0.753051,0.727224,0.778921
q_ind_36_pop_1,0.999422,0.999697,0.997315,0.999998
q_ind_37_pop_1,0.999029,0.999466,0.995752,0.999997
q_ind_38_pop_1,0.998855,0.999352,0.994973,0.999996
q_ind_39_pop_1,0.999022,0.999429,0.995692,0.999996
q_ind_40_pop_1,0.999332,0.999654,0.996907,0.999997
q_ind_41_pop_1,0.998827,0.999341,0.994875,0.999996
q_ind_42_pop_1,0.992515,0.992863,0.982001,0.999891
q_ind_43_pop_1,0.999071,0.999508,0.995783,0.999997
q_ind_44_pop_1,0.003399,0.000918,0.000000,0.017303
q_ind_45_pop_1,0.026313,0.026151,0.008155,0.045524
q_ind_46_pop_1,0.030676,0.030480,0.014786,0.048041
q_ind_47_pop_1,0.002139,0.000473,0.000000,0.011758
q_ind_48_pop_1,0.001098,0.000155,0.000000,0.007438
q_ind_49_pop_1,0.005994,0.003304,0.000000,0.023777
q_ind_50_pop_1,0.003613,0.001035,0.000000,0.018194
q_ind_51_pop_1,0.012690,0.012807,0.000005,0.027521
q_ind_52_pop_1,0.003000,0.001071,0.000000,0.014114
q_ind_53_pop_1,0.001528,0.000221,0.000000,0.010379
q_ind_54_pop_1,0.016445,0.016065,0.000001,0.039048
q_ind_55_pop_1,0.006054,0.003523,0.000000,0.022757
q_ind_56_pop_1,0.999127,0.999527,0.996025,0.999997
q_ind_57_pop_1,0.998384,0.999053,0.993344,0.999994
q_ind_58_pop_1,0.999446,0.999704,0.997405,0.999998
q_ind_59_pop_1,0.999160,0.999552,0.996054,0.999997
q_ind_60_pop_1,0.999499,0.999732,0.997684,0.999998
q_ind_61_pop_1,0.999062,0.999484,0.995773,0.999996
q_ind_62_pop_1,0.999466,0.999718,0.997544,0.999998
q_ind_63_pop_1,0.999482,0.999731,0.997560,0.999998
q_ind_64_pop_1,0.999257,0.999599,0.996675,0.999998
q_ind_65_pop_1,0.999386,0.999672,0.997166,0.999998
q_ind_66_pop_1,0.999238,0.999589,0.996636,0.999997
q_ind_67_pop_1,0.999482,0.999711,0.997686,0.999998
q_ind_68_pop_1,0.002014,0.000424,0.000000,0.011259
q_ind_69_pop_1,0.053364,0.053187,0.035935,0.072083
q_ind_70_pop_1,0.203344,0.203126,0.177681,0.229727
q_ind_71_pop_1,0.002079,0.000680,0.000000,0.009945
q_ind_72_pop_1,0.000674,0.000085,0.000000,0.004500
q_ind_73_pop_1,0.001480,0.000227,0.000000,0.009138
q_ind_74_pop_1,0.008241,0.007964,0.000007,0.019054
q_ind_75_pop_1,0.002653,0.000925,0.000000,0.012201
q_ind_76_pop_1,0.006896,0.006250,0.000000,0.019009
q_ind_77_pop_1,0.000901,0.000139,0.000000,0.005596
q_ind_78_pop_1,0.109974,0.109909,0.092855,0.127494
q_ind_79_pop_1,0.000546,0.000063,0.000000,0.003964
q_ind_80_pop_1,0.000316,0.000034,0.000000,0.002381
q_ind_81_pop_1,0.000440,0.000061,0.000000,0.003121
q_ind_82_pop_1,0.000507,0.000055,0.000000,0.003617
q_ind_83_pop_1,0.000635,0.000075,0.000000,0.004804
q_ind_84_pop_1,0.038283,0.038079,0.022448,0.055087
q_ind_85_pop_1,0.000766,0.000083,0.000000,0.005911
q_ind_86_pop_1,0.000648,0.000089,0.000000,0.004411
q_ind_87_pop_1,0.000467,0.000053,0.000000,0.003493
q_ind_88_pop_1,0.058799,0.058636,0.040552,0.078003
q_ind_89_pop_1,0.000516,0.000063,0.000000,0.003746
q_ind_90_pop_1,0.000407,0.000047,0.000000,0.003115
q_ind_91_pop_1,0.000469,0.000057,0.000000,0.003347
q_ind_92_pop_1,0.000673,0.000089,0.000000,0.004741
q_ind_93_pop_1,0.001928,0.000424,0.000000,0.010801
q_ind_94_pop_1,0.000465,0.000057,0.000000,0.003315
q_ind_95_pop_1,0.000406,0.000047,0.000000,0.003028
q_ind_96_pop_1,0.000928,0.000138,0.000000,0.006361
q_ind_97_pop_1,0.000601,0.000071,0.000000,0.004540
q_ind_98_pop_1,0.000520,0.000060,0.000000,0.003881
q_ind_99_pop_1,0.141154,0.141034,0.121179,0.161274
q_ind_100_pop_1,0.876528,0.876672,0.858742,0.893255
q_ind_101_pop_1,0.822311,0.822344,0.802937,0.841288
q_ind_102_pop_1,0.843790,0.843807,0.825289,0.862052
q_ind_103_pop_1,0.821796,0.821841,0.802234,0.841031
q_ind_104_pop_1,0.853874,0.853994,0.835408,0.871844
q_ind_105_pop_1,0.811010,0.811111,0.791122,0.830496
q_ind_106_pop_1,0.860004,0.860039,0.842218,0.877790
q_ind_107_pop_1,0.825616,0.825643,0.806010,0.844473
q_ind_108_pop_1,0.798781,0.798760,0.779702,0.817920
q_ind_109_pop_1,0.807371,0.807613,0.787011,0.827212
q_ind_110_pop_1,0.839048,0.838978,0.821115,0.857547
q_ind_111_pop_1,0.801990,0.801976,0.782170,0.821624
q_ind_112_pop_1,0.798152,0.798263,0.781126,0.815010
q_ind_113_pop_1,0.755558,0.755573,0.737797,0.772996
q_ind_114_pop_1,0.779693,0.779759,0.761244,0.797482
q_ind_115_pop_1,0.788269,0.788271,0.771005,0.805378
q_ind_116_pop_1,0.725344,0.725332,0.705850,0.744845
q_ind_117_pop_1,0.773356,0.773353,0.756091,0.790611
q_ind_118_pop_1,0.819520,0.819549,0.803254,0.835396
q_ind_119_pop_1,0.805376,0.805384,0.788515,0.822439
q_ind_120_pop_1,0.772015,0.772055,0.755053,0.788864
q_ind_121_pop_1,0.790736,0.790784,0.773751,0.807353
q_ind_122_pop_1,0.756261,0.756368,0.737521,0.774411
q_ind_123_pop_1,0.805523,0.805556,0.788878,0.822080
q_ind_124_pop_1,0.774815,0.774865,0.756735,0.792597
q_ind_125_pop_1,0.833052,0.833104,0.814961,0.850722
q_ind_126_pop_1,0.847545,0.847576,0.831190,0.863928
q_ind_127_pop_1,0.777386,0.777456,0.759077,0.795323
q_ind_128_pop_1,0.883977,0.884064,0.868450,0.898871
q_ind_129_pop_1,0.914292,0.914436,0.900166,0.927434
q_ind_130_pop_1,0.871872,0.871950,0.855620,0.887919
q_ind_131_pop_1,0.835821,0.835948,0.818753,0.852202
q_ind_132_pop_1,0.804376,0.804412,0.786431,0.822016
q_ind_133_pop_1,0.780253,0.780414,0.761908,0.798011
q_ind_134_pop_1,0.665695,0.665711,0.647969,0.683255
q_ind_135_pop_1,0.754491,0.754476,0.736101,0.772979
q_ind_136_pop_1,0.823835,0.823951,0.806616,0.840390
q_ind_137_pop_1,0.802564,0.802533,0.785352,0.820003
q_ind_138_pop_1,0.798683,0.798865,0.780970,0.815890
q_ind_139_pop_1,0.763252,0.763362,0.745227,0.780762
q_ind_140_pop_1,0.658152,0.658102,0.639175,0.677262
q_ind_141_pop_1,0.825109,0.825156,0.808817,0.841402
q_ind_142_pop_1,0.830466,0.830675,0.812799,0.846820
q_ind_143_pop_1,0.819079,0.819215,0.802412,0.835499
q_ind_144_pop_1,0.773999,0.774174,0.755680,0.791366
q_ind_145_pop_1,0.755638,0.755734,0.737119,0.773509
q_ind_146_pop_1,0.786936,0.786970,0.769349,0.803805
q_ind_147_pop_1,0.260778,0.260662,0.241453,0.280343
q_ind_148_pop_1,0.278875,0.278839,0.259340,0.298065
q_ind_149_pop_1,0.191877,0.191786,0.175515,0.208823
q_ind_150_pop_1,0.394519,0.394567,0.373495,0.415467
q_ind_151_pop_1,0.211709,0.211635,0.194839,0.229052
q_ind_152_pop_1,0.308313,0.308358,0.289577,0.327041
q_ind_153_pop_1,0.313232,0.313195,0.293207,0.333404
q_ind_154_pop_1,0.305722,0.305681,0.284000,0.327665
q_ind_155_pop_1,0.161778,0.161704,0.146675,0.177194
q_ind_156_pop_1,0.337551,0.337553,0.318882,0.356126
q_ind_157_pop_1,0.199025,0.198976,0.181388,0.216910
q_ind_158_pop_1,0.259265,0.259253,0.240868,0.278031
q_ind_159_pop_1,0.266939,0.266947,0.248976,0.284681
q_ind_160_pop_1,0.258141,0.258130,0.240105,0.276600
q_ind_161_pop_1,0.363594,0.363731,0.342420,0.384297
q_ind_162_pop_1,0.364975,0.364925,0.345090,0.385186
