param,mean,median,ci_0.950_LB,ci_0.950_UB
q_ind_34_pop_0,0.000259,0.000041,0.000000,0.001835
q_ind_35_pop_0,0.232825,0.232760,0.208543,0.256690
q_ind_36_pop_0,0.000188,0.000028,0.000000,0.001350
q_ind_37_pop_0,0.000501,0.000081,0.000000,0.003437
q_ind_38_pop_0,0.000432,0.000070,0.000000,0.002908
q_ind_39_pop_0,0.000773,0.000157,0.000000,0.004742
q_ind_40_pop_0,0.000280,0.000046,0.000000,0.001893
q_ind_41_pop_0,0.000770,0.000143,0.000000,0.005099
q_ind_42_pop_0,0.007738,0.007457,0.000004,0.018306
q_ind_43_pop_0,0.000334,0.000050,0.000000,0.002325
q_ind_44_pop_0,0.999068,0.999839,0.993826,1.000000
q_ind_45_pop_0,0.993724,0.995771,0.977872,1.000000
q_ind_46_pop_0,0.992072,0.992872,0.977780,1.000000
q_ind_47_pop_0,0.999230,0.999852,0.994920,1.000000
q_ind_48_pop_0,0.999527,0.999923,0.996721,1.000000
q_ind_49_pop_0,0.998944,0.999815,0.993071,1.000000
q_ind_50_pop_0,0.998977,0.999795,0.993435,1.000000
q_ind_51_pop_0,0.996937,0.998382,0.987080,1.000000
q_ind_52_pop_0,0.998580,0.999647,0.992090,1.000000
q_ind_53_pop_0,0.999361,0.999886,0.995767,1.000000
q_ind_54_pop_0,0.998479,0.999743,0.989811,1.000000
q_ind_55_pop_0,0.997909,0.999491,0.988382,1.000000
q_ind_56_pop_0,0.000369,0.000059,0.000000,0.002584
q_ind_57_pop_0,0.000641,0.000106,0.000000,0.004313
q_ind_58_pop_0,0.000203,0.000032,0.000000,0.001418
q_ind_59_pop_0,0.000287,0.000044,0.000000,0.002028
q_ind_60_pop_0,0.000185,0.000028,0.000000,0.001295
q_ind_61_pop_0,0.000472,0.000080,0.000000,0.003188
q_ind_62_pop_0,0.000245,0.000040,0.000000,0.001711
q_ind_63_pop_0,0.000161,0.000024,0.000000,0.001132
q_ind_64_pop_0,0.000251,0.000038,0.000000,0.001839
q_ind_65_pop_0,0.000217,0.000035,0.000000,0.001531
q_ind_66_pop_0,0.000281,0.000046,0.000000,0.001937
q_ind_67_pop_0,0.000232,0.000035,0.000000,0.001607
q_ind_68_pop_0,0.999169,0.999842,0.994765,1.000000
q_ind_69_pop_0,0.826485,0.826602,0.802538,0.849900
q_ind_70_pop_0,0.687213,0.687339,0.660021,0.714037
q_ind_71_pop_0,0.999312,0.999883,0.995408,1.000000
q_ind_72_pop_0,0.999527,0.999924,0.996733,1.000000
q_ind_73_pop_0,0.999187,0.999853,0.994639,1.000000
q_ind_74_pop_0,0.998204,0.999441,0.990967,1.000000
q_ind_75_pop_0,0.998910,0.999773,0.993384,1.000000
q_ind_76_pop_0,0.997341,0.998907,0.987803,1.000000
q_ind_77_pop_0,0.999585,0.999935,0.997151,1.000000
q_ind_78_pop_0,0.909678,0.909851,0.892276,0.926328
q_ind_79_pop_0,0.999445,0.999910,0.996101,1.000000
q_ind_80_pop_0,0.999665,0.999942,0.997785,1.000000
q_ind_81_pop_0,0.999619,0.999939,0.997332,1.000000
q_ind_82_pop_0,0.999473,0.999918,0.996342,1.000000
q_ind_83_pop_0,0.999357,0.999896,0.995655,1.000000
q_ind_84_pop_0,0.960295,0.960576,0.943003,0.975923
q_ind_85_pop_0,0.999321,0.999881,0.995238,1.000000
q_ind_86_pop_0,0.999393,0.999887,0.996059,1.000000
q_ind_87_pop_0,0.999495,0.999914,0.996666,1.000000
q_ind_88_pop_0,0.943878,0.944139,0.925145,0.961097
q_ind_89_pop_0,0.999620,0.999942,0.997263,1.000000
q_ind_90_pop_0,0.999613,0.999939,0.997309,1.000000
q_ind_91_pop_0,0.999635,0.999939,0.997543,1.000000
q_ind_92_pop_0,0.999517,0.999919,0.996740,1.000000
q_ind_93_pop_0,0.998399,0.999674,0.990588,1.000000
q_ind_94_pop_0,0.999545,0.999925,0.996862,1.000000
q_ind_95_pop_0,0.999669,0.999948,0.997716,1.000000
q_ind_96_pop_0,0.999244,0.999867,0.995127,1.000000
q_ind_97_pop_0,0.999613,0.999934,0.997418,1.000000
q_ind_98_pop_0,0.999518,0.999918,0.996684,1.000000
q_ind_99_pop_0,0.873602,0.873766,0.854010,0.892395
q_ind_100_pop_0,0.058130,0.057974,0.047232,0.070101
q_ind_101_pop_0,0.084361,0.084275,0.071629,0.097727
q_ind_102_pop_0,0.066337,0.066229,0.054612,0.078530
q_ind_103_pop_0,0.079580,0.079481,0.067307,0.092545
q_ind_104_pop_0,0.070129,0.069966,0.058541,0.082521
q_ind_105_pop_0,0.086416,0.086289,0.073680,0.099758
q_ind_106_pop_0,0.061753,0.061671,0.050440,0.073552
q_ind_107_pop_0,0.077149,0.077038,0.064944,0.089608
q_ind_108_pop_0,0.099760,0.099651,0.086494,0.113556
q_ind_109_pop_0,0.083788,0.083721,0.071100,0.097137
q_ind_110_pop_0,0.071983,0.071895,0.060412,0.084351
q_ind_111_pop_0,0.085734,0.085554,0.073236,0.099169
q_ind_112_pop_0,0.030794,0.030626,0.023323,0.039141
q_ind_113_pop_0,0.088391,0.088383,0.077069,0.100195
q_ind_114_pop_0,0.041596,0.041441,0.032801,0.051122
q_ind_115_pop_0,0.037837,0.037765,0.029480,0.046699
q_ind_116_pop_0,0.063989,0.063945,0.053676,0.074817
q_ind_117_pop_0,0.049087,0.048905,0.039822,0.059268
q_ind_118_pop_0,0.024089,0.023983,0.017452,0.031281
q_ind_119_pop_0,0.032241,0.032146,0.024734,0.040441
q_ind_120_pop_0,0.053967,0.053870,0.044766,0.063581
q_ind_121_pop_0,0.041777,0.041701,0.033084,0.050886
q_ind_122_pop_0,0.055675,0.055585,0.045750,0.066266
q_ind_123_pop_0,0.023777,0.023686,0.017097,0.030896
q_ind_124_pop_0,0.102633,0.102626,0.090592,0.114849
q_ind_125_pop_0,0.054982,0.054839,0.044801,0.065768
q_ind_126_pop_0,0.058127,0.058052,0.048303,0.068499
q_ind_127_pop_0,0.092863,0.092813,0.080649,0.105171
q_ind_128_pop_0,0.041646,0.041548,0.033165,0.050525
q_ind_129_pop_0,0.023986,0.023860,0.017303,0.031489
q_ind_130_pop_0,0.036435,0.036313,0.028228,0.045338
q_ind_131_pop_0,0.066964,0.066864,0.056647,0.077911
q_ind_132_pop_0,0.077013,0.076916,0.065810,0.088580
q_ind_133_pop_0,0.092015,0.091978,0.080110,0.103955
q_ind_134_pop_0,0.199112,0.199158,0.184368,0.213617
q_ind_135_pop_0,0.160201,0.160116,0.145680,0.175054
q_ind_136_pop_0,0.142290,0.142244,0.128549,0.156629
q_ind_137_pop_0,0.143187,0.143176,0.129101,0.157572
q_ind_138_pop_0,0.137775,0.137640,0.123942,0.152058
q_ind_139_pop_0,0.163275,0.163191,0.148744,0.178171
q_ind_140_pop_0,0.185037,0.184997,0.169685,0.200607
q_ind_141_pop_0,0.134890,0.134892,0.120937,0.149046
q_ind_142_pop_0,0.124748,0.124644,0.111083,0.138914
q_ind_143_pop_0,0.158837,0.158823,0.143868,0.173859
q_ind_144_pop_0,0.173006,0.172968,0.158350,0.188003
q_ind_145_pop_0,0.162797,0.162727,0.148336,0.177672
q_ind_146_pop_0,0.147306,0.147227,0.133463,0.161567
q_ind_147_pop_0,0.679113,0.679077,0.660164,0.697786
q_ind_148_pop_0,0.660844,0.660985,0.641868,0.679571
q_ind_149_pop_0,0.775833,0.775915,0.759027,0.792363
q_ind_150_pop_0,0.508270,0.508348,0.488771,0.527526
q_ind_151_pop_0,0.750284,0.750405,0.732707,0.767080
q_ind_152_pop_0,0.637391,0.637441,0.618643,0.655618
q_ind_153_pop_0,0.619819,0.619907,0.600339,0.638918
q_ind_154_pop_0,0.613341,0.613541,0.592368,0.633852
q_ind_155_pop_0,0.815326,0.815289,0.800022,0.830530
q_ind_156_pop_0,0.579910,0.579971,0.561857,0.597928
q_ind_157_pop_0,0.758585,0.758525,0.740550,0.776542
q_ind_158_pop_0,0.696490,0.696512,0.678244,0.714356
q_ind_159_pop_0,0.089890,0.089795,0.075808,0.104356
q_ind_160_pop_0,0.087082,0.086969,0.072559,0.102192
q_ind_161_pop_0,0.121896,0.121757,0.106267,0.138391
q_ind_162_pop_0,0.139656,0.139632,0.123325,0.156355
q_ind_163_pop_0,0.082832,0.082641,0.069024,0.097856
q_ind_164_pop_0,0.109447,0.109259,0.094342,0.125276
q_ind_165_pop_0,0.113017,0.112960,0.097605,0.128832
q_ind_166_pop_0,0.080816,0.080748,0.066623,0.095062
q_ind_167_pop_0,0.083232,0.083203,0.068546,0.098730
q_ind_168_pop_0,0.121727,0.121575,0.105642,0.138186
q_ind_169_pop_0,0.132877,0.132825,0.117052,0.149589
q_ind_170_pop_0,0.084546,0.084461,0.070841,0.098580
q_ind_171_pop_0,0.120368,0.120311,0.106949,0.133914
q_ind_172_pop_0,0.143441,0.143417,0.129067,0.158207
q_ind_173_pop_0,0.146370,0.146253,0.132444,0.160580
q_ind_174_pop_0,0.132945,0.132884,0.118960,0.146983
q_ind_175_pop_0,0.134582,0.134501,0.120422,0.148965
q_ind_176_pop_0,0.153330,0.153273,0.139162,0.167868
q_ind_177_pop_0,0.148856,0.148763,0.134915,0.163019
q_ind_178_pop_0,0.235438,0.235398,0.220933,0.249925
q_ind_179_pop_0,0.129818,0.129683,0.116114,0.144060
q_ind_180_pop_0,0.131162,0.131207,0.117398,0.145005
q_ind_181_pop_0,0.120364,0.120262,0.106992,0.134397
q_ind_182_pop_0,0.125588,0.125555,0.111750,0.139464
q_ind_183_pop_0,0.396727,0.396645,0.379970,0.413769
q_ind_184_pop_0,0.495431,0.495404,0.476827,0.514338
q_ind_185_pop_0,0.430737,0.430734,0.413675,0.447626
q_ind_186_pop_0,0.347502,0.347500,0.332458,0.362981
q_ind_187_pop_0,0.456376,0.456315,0.437772,0.475522
q_ind_188_pop_0,0.545447,0.545446,0.525996,0.565115
q_ind_189_pop_0,0.538513,0.538591,0.519910,0.557091
q_ind_190_pop_0,0.527529,0.527521,0.507922,0.547246
q_ind_191_pop_0,0.501563,0.501584,0.482426,0.520561
q_ind_192_pop_0,0.501578,0.501572,0.482406,0.520698
q_ind_193_pop_0,0.464628,0.464594,0.445898,0.483077
q_ind_194_pop_0,0.512792,0.512781,0.493497,0.532168
q_ind_195_pop_0,0.132747,0.132707,0.117951,0.147894
q_ind_196_pop_0,0.121458,0.121433,0.107708,0.135720
q_ind_197_pop_0,0.137925,0.137806,0.122787,0.153661
q_ind_198_pop_0,0.298582,0.298667,0.282242,0.314925
q_ind_199_pop_0,0.134392,0.134305,0.119472,0.149550
q_ind_200_pop_0,0.133007,0.132921,0.118129,0.148339
q_ind_201_pop_0,0.131232,0.131163,0.116343,0.146578
q_ind_202_pop_0,0.234001,0.233933,0.219021,0.249294
q_ind_203_pop_0,0.128043,0.127925,0.113728,0.143328
q_ind_204_pop_0,0.128825,0.128754,0.113975,0.143983
q_ind_205_pop_0,0.113707,0.113625,0.099726,0.128266
q_ind_206_pop_0,0.026558,0.026412,0.019283,0.034887
q_ind_207_pop_0,0.021633,0.021573,0.014995,0.028831
q_ind_208_pop_0,0.013265,0.013088,0.008249,0.019060
q_ind_209_pop_0,0.015091,0.014965,0.009766,0.021151
q_ind_210_pop_0,0.011031,0.010884,0.006656,0.016321
q_ind_211_pop_0,0.047555,0.047471,0.037928,0.057840
q_ind_212_pop_0,0.012154,0.011993,0.007565,0.017661
q_ind_213_pop_0,0.009266,0.009143,0.005290,0.014062
q_ind_214_pop_0,0.012749,0.012628,0.007941,0.018324
q_ind_215_pop_0,0.008267,0.008127,0.004557,0.012860
q_ind_216_pop_0,0.010703,0.010544,0.006348,0.015923
q_ind_217_pop_0,0.009099,0.008945,0.005292,0.013757
q_ind_218_pop_0,0.288366,0.288242,0.269667,0.307360
q_ind_219_pop_0,0.292787,0.292735,0.275287,0.310946
q_ind_220_pop_0,0.317243,0.317264,0.298836,0.335750
q_ind_221_pop_0,0.288651,0.288653,0.271320,0.305843
q_ind_222_pop_0,0.329841,0.329813,0.311664,0.348371
q_ind_223_pop_0,0.200722,0.200679,0.186346,0.215247
q_ind_224_pop_0,0.329103,0.329164,0.310853,0.347544
q_ind_225_pop_0,0.281276,0.281179,0.263184,0.299664
q_ind_226_pop_0,0.288944,0.288950,0.270067,0.307827
q_ind_227_pop_0,0.281617,0.281513,0.264676,0.298889
q_ind_228_pop_0,0.348210,0.348153,0.329993,0.366686
q_ind_229_pop_0,0.320524,0.320455,0.302489,0.338524
q_ind_230_pop_0,0.068350,0.068219,0.057440,0.079882
q_ind_231_pop_0,0.074602,0.074449,0.062977,0.086715
q_ind_232_pop_0,0.168198,0.168148,0.154685,0.181970
q_ind_233_pop_0,0.046189,0.046035,0.036635,0.056678
q_ind_234_pop_0,0.059355,0.059236,0.048872,0.070192
q_ind_235_pop_0,0.062446,0.062352,0.051477,0.073824
q_ind_236_pop_0,0.088992,0.088955,0.077153,0.101044
q_ind_237_pop_0,0.043811,0.043721,0.034462,0.053853
q_ind_238_pop_0,0.050247,0.050205,0.040482,0.060634
q_ind_239_pop_0,0.111520,0.111449,0.098509,0.124826
q_ind_240_pop_0,0.110313,0.110260,0.097447,0.123881
q_ind_241_pop_0,0.040859,0.040795,0.031577,0.050568
q_ind_242_pop_0,0.940934,0.940928,0.929551,0.952148
q_ind_243_pop_0,0.958667,0.958725,0.946902,0.970344
q_ind_244_pop_0,0.957993,0.958082,0.947210,0.968185
q_ind_245_pop_0,0.960027,0.960117,0.949435,0.970047
q_ind_246_pop_0,0.949435,0.949446,0.937609,0.960702
q_ind_247_pop_0,0.963245,0.963360,0.951044,0.974669
q_ind_248_pop_0,0.950280,0.950373,0.939072,0.961059
q_ind_249_pop_0,0.944432,0.944620,0.932023,0.956083
q_ind_250_pop_0,0.956673,0.956724,0.945367,0.967672
q_ind_251_pop_0,0.959185,0.959219,0.947999,0.969981
q_ind_252_pop_0,0.942362,0.942421,0.930605,0.953565
q_ind_253_pop_0,0.999234,0.999408,0.997517,0.999993
q_ind_254_pop_0,0.995970,0.996197,0.991653,0.999069
q_ind_255_pop_0,0.999417,0.999580,0.997925,0.999999
q_ind_256_pop_0,0.999137,0.999320,0.997256,0.999989
q_ind_257_pop_0,0.998620,0.998772,0.996594,0.999817
q_ind_258_pop_0,0.998341,0.998493,0.996177,0.999673
q_ind_259_pop_0,0.998637,0.998810,0.996502,0.999859
q_ind_260_pop_0,0.999024,0.999214,0.997015,0.999970
q_ind_261_pop_0,0.999103,0.999304,0.997093,0.999988
q_ind_262_pop_0,0.654519,0.654530,0.636246,0.672692
q_ind_263_pop_0,0.661321,0.661446,0.642800,0.679346
q_ind_264_pop_0,0.628599,0.628609,0.610586,0.646409
q_ind_265_pop_0,0.665165,0.665314,0.646790,0.682799
q_ind_266_pop_0,0.585366,0.585371,0.567421,0.603024
q_ind_267_pop_0,0.639532,0.639593,0.621565,0.657559
q_ind_268_pop_0,0.613499,0.613527,0.595446,0.631473
q_ind_269_pop_0,0.523006,0.523041,0.505382,0.540043
q_ind_270_pop_0,0.530395,0.530450,0.512486,0.548144
q_ind_271_pop_0,0.613755,0.613734,0.595494,0.631840
q_ind_0_pop_1,0.719283,0.719248,0.687640,0.750901
q_ind_1_pop_1,0.747526,0.747716,0.720097,0.774446
q_ind_2_pop_1,0.773992,0.774208,0.739877,0.806472
q_ind_3_pop_1,0.779374,0.779493,0.752728,0.805820
q_ind_4_pop_1,0.766578,0.766615,0.741941,0.790546
q_ind_5_pop_1,0.772204,0.772474,0.740702,0.802295
q_ind_6_pop_1,0.746597,0.746666,0.720289,0.771704
q_ind_7_pop_1,0.774740,0.774804,0.747210,0.802000
q_ind_8_pop_1,0.745985,0.746206,0.719415,0.771660
q_ind_9_pop_1,0.763877,0.763982,0.736934,0.790265
q_ind_10_pop_1,0.746871,0.746905,0.720807,0.772826
q_ind_11_pop_1,0.752878,0.752818,0.725832,0.780159
q_ind_12_pop_1,0.717708,0.717697,0.695692,0.739954
q_ind_13_pop_1,0.999391,0.999903,0.995839,1.000000
q_ind_14_pop_1,0.999408,0.999905,0.995931,1.000000
q_ind_15_pop_1,0.999277,0.999880,0.995141,1.000000
q_ind_16_pop_1,0.999499,0.999924,0.996462,1.000000
q_ind_17_pop_1,0.999310,0.999880,0.995575,1.000000
q_ind_18_pop_1,0.994611,0.995423,0.983812,1.000000
q_ind_19_pop_1,0.999253,0.999861,0.995136,1.000000
q_ind_20_pop_1,0.215449,0.215441,0.187320,0.243753
q_ind_21_pop_1,0.000863,0.000184,0.000000,0.005441
q_ind_22_pop_1,0.001399,0.000318,0.000000,0.008095
q_ind_23_pop_1,0.000377,0.000067,0.000000,0.002536
q_ind_24_pop_1,0.000385,0.000064,0.000000,0.002650
q_ind_25_pop_1,0.000406,0.000067,0.000000,0.002805
q_ind_26_pop_1,0.000477,0.000083,0.000000,0.003233
q_ind_27_pop_1,0.000362,0.000054,0.000000,0.002598
q_ind_28_pop_1,0.004853,0.003401,0.000000,0.016949
q_ind_29_pop_1,0.102505,0.102352,0.080901,0.125014
q_ind_30_pop_1,0.000268,0.000041,0.000000,0.001861
q_ind_31_pop_1,0.000329,0.000056,0.000000,0.002243
q_ind_32_pop_1,0.999785,0.999965,0.998519,1.000000
q_ind_33_pop_1,0.999673,0.999947,0.997735,1.000000
q_ind_34_pop_1,0.999741,0.999959,0.998165,1.000000
q_ind_35_pop_1,0.767175,0.767240,0.743310,0.791457
q_ind_36_pop_1,0.999812,0.999972,0.998650,1.000000
q_ind_37_pop_1,0.999499,0.999919,0.996563,1.000000
q_ind_38_pop_1,0.999568,0.999930,0.997092,1.000000
q_ind_39_pop_1,0.999227,0.999843,0.995258,1.000000
q_ind_40_pop_1,0.999720,0.999954,0.998107,1.000000
q_ind_41_pop_1,0.999230,0.999857,0.994901,1.000000
q_ind_42_pop_1,0.992262,0.992543,0.981694,0.999996
q_ind_43_pop_1,0.999666,0.999950,0.997675,1.000000
q_ind_44_pop_1,0.000932,0.000161,0.000000,0.006174
q_ind_45_pop_1,0.006276,0.004229,0.000000,0.022128
q_ind_46_pop_1,0.007928,0.007128,0.000000,0.022220
q_ind_47_pop_1,0.000770,0.000148,0.000000,0.005080
q_ind_48_pop_1,0.000473,0.000077,0.000000,0.003279
q_ind_49_pop_1,0.001056,0.000185,0.000000,0.006929
q_ind_50_pop_1,0.001023,0.000205,0.000000,0.006565
q_ind_51_pop_1,0.003063,0.001618,0.000000,0.012920
q_ind_52_pop_1,0.001420,0.000353,0.000000,0.007910
q_ind_53_pop_1,0.000639,0.000114,0.000000,0.004233
q_ind_54_pop_1,0.001521,0.000257,0.000000,0.010189
q_ind_55_pop_1,0.002091,0.000509,0.000000,0.011618
q_ind_56_pop_1,0.999631,0.999941,0.997416,1.000000
q_ind_57_pop_1,0.999359,0.999894,0.995687,1.000000
q_ind_58_pop_1,0.999797,0.999968,0.998582,1.000000
q_ind_59_pop_1,0.999713,0.999956,0.997972,1.000000
q_ind_60_pop_1,0.999815,0.999972,0.998705,1.000000
q_ind_61_pop_1,0.999528,0.999920,0.996812,1.000000
q_ind_62_pop_1,0.999755,0.999960,0.998289,1.000000
q_ind_63_pop_1,0.999839,0.999976,0.998868,1.000000
q_ind_64_pop_1,0.999749,0.999962,0.998161,1.000000
q_ind_65_pop_1,0.999783,0.999965,0.998469,1.000000
q_ind_66_pop_1,0.999719,0.999954,0.998063,1.000000
q_ind_67_pop_1,0.999768,0.999965,0.998393,1.000000
q_ind_68_pop_1,0.000831,0.000158,0.000000,0.005235
q_ind_69_pop_1,0.173515,0.173398,0.150100,0.197462
q_ind_70_pop_1,0.312787,0.312661,0.285963,0.339979
q_ind_71_pop_1,0.000688,0.000117,0.000000,0.004592
q_ind_72_pop_1,0.000473,0.000076,0.000000,0.003267
q_ind_73_pop_1,0.000813,0.000147,0.000000,0.005361
q_ind_74_pop_1,0.001796,0.000559,0.000000,0.009033
q_ind_75_pop_1,0.001090,0.000227,0.000000,0.006616
q_ind_76_pop_1,0.002659,0.001093,0.000000,0.012197
q_ind_77_pop_1,0.000415,0.000065,0.000000,0.002849
q_ind_78_pop_1,0.090322,0.090149,0.073672,0.107724
q_ind_79_pop_1,0.000555,0.000090,0.000000,0.003899
q_ind_80_pop_1,0.000335,0.000058,0.000000,0.002215
q_ind_81_pop_1,0.000381,0.000061,0.000000,0.002668
q_ind_82_pop_1,0.000527,0.000082,0.000000,0.003658
q_ind_83_pop_1,0.000643,0.000104,0.000000,0.004345
q_ind_84_pop_1,0.039705,0.039424,0.024077,0.056997
q_ind_85_pop_1,0.000679,0.000119,0.000000,0.004762
q_ind_86_pop_1,0.000607,0.000113,0.000000,0.003941
q_ind_87_pop_1,0.000505,0.000086,0.000000,0.003334
q_ind_88_pop_1,0.056122,0.055861,0.038903,0.074855
q_ind_89_pop_1,0.000380,0.000058,0.000000,0.002737
q_ind_90_pop_1,0.000387,0.000061,0.000000,0.002691
q_ind_91_pop_1,0.000365,0.000061,0.000000,0.002457
q_ind_92_pop_1,0.000483,0.000081,0.000000,0.003260
q_ind_93_pop_1,0.001601,0.000326,0.000000,0.009412
q_ind_94_pop_1,0.000455,0.000075,0.000000,0.003138
q_ind_95_pop_1,0.000331,0.000052,0.000000,0.002284
q_ind_96_pop_1,0.000756,0.000133,0.000000,0.004873
q_ind_97_pop_1,0.000387,0.000066,0.000000,0.002582
q_ind_98_pop_1,0.000482,0.000082,0.000000,0.003316
q_ind_99_pop_1,0.126398,0.126234,0.107605,0.145990
q_ind_100_pop_1,0.941870,0.942026,0.929899,0.952768
q_ind_101_pop_1,0.915639,0.915725,0.902273,0.928371
q_ind_102_pop_1,0.933663,0.933771,0.921470,0.945388
q_ind_103_pop_1,0.920420,0.920519,0.907455,0.932693
q_ind_104_pop_1,0.929871,0.930034,0.917479,0.941459
q_ind_105_pop_1,0.913584,0.913711,0.900242,0.926321
q_ind_106_pop_1,0.938247,0.938329,0.926448,0.949560
q_ind_107_pop_1,0.922851,0.922962,0.910392,0.935056
q_ind_108_pop_1,0.900240,0.900349,0.886444,0.913506
q_ind_109_pop_1,0.916212,0.916279,0.902863,0.928900
q_ind_110_pop_1,0.928017,0.928105,0.915649,0.939588
q_ind_111_pop_1,0.914266,0.914446,0.900831,0.926764
q_ind_112_pop_1,0.969206,0.969374,0.960859,0.976677
q_ind_113_pop_1,0.911609,0.911617,0.899805,0.922931
q_ind_114_pop_1,0.958404,0.958559,0.948878,0.967198
q_ind_115_pop_1,0.962163,0.962235,0.953301,0.970520
q_ind_116_pop_1,0.936011,0.936055,0.925183,0.946324
q_ind_117_pop_1,0.950913,0.951095,0.940732,0.960178
q_ind_118_pop_1,0.975911,0.976017,0.968719,0.982548
q_ind_119_pop_1,0.967759,0.967854,0.959559,0.975266
q_ind_120_pop_1,0.946033,0.946130,0.936419,0.955234
q_ind_121_pop_1,0.958223,0.958299,0.949114,0.966916
q_ind_122_pop_1,0.944325,0.944415,0.933734,0.954250
q_ind_123_pop_1,0.976223,0.976314,0.969104,0.982903
q_ind_124_pop_1,0.897367,0.897374,0.885151,0.909408
q_ind_125_pop_1,0.945018,0.945161,0.934232,0.955199
q_ind_126_pop_1,0.941873,0.941948,0.931501,0.951697
q_ind_127_pop_1,0.907137,0.907187,0.894829,0.919351
q_ind_128_pop_1,0.958354,0.958452,0.949475,0.966835
q_ind_129_pop_1,0.976014,0.976140,0.968511,0.982697
q_ind_130_pop_1,0.963565,0.963687,0.954662,0.971772
q_ind_131_pop_1,0.933036,0.933136,0.922089,0.943353
q_ind_132_pop_1,0.922987,0.923084,0.911420,0.934190
q_ind_133_pop_1,0.907985,0.908022,0.896045,0.919890
q_ind_134_pop_1,0.800888,0.800842,0.786383,0.815632
q_ind_135_pop_1,0.839799,0.839884,0.824946,0.854320
q_ind_136_pop_1,0.857710,0.857756,0.843371,0.871451
q_ind_137_pop_1,0.856813,0.856824,0.842428,0.870899
q_ind_138_pop_1,0.862225,0.862360,0.847943,0.876058
q_ind_139_pop_1,0.836725,0.836809,0.821829,0.851256
q_ind_140_pop_1,0.814963,0.815003,0.799393,0.830315
q_ind_141_pop_1,0.865110,0.865108,0.850954,0.879063
q_ind_142_pop_1,0.875252,0.875356,0.861086,0.888917
q_ind_143_pop_1,0.841163,0.841177,0.826141,0.856132
q_ind_144_pop_1,0.826994,0.827032,0.811997,0.841650
q_ind_145_pop_1,0.837203,0.837273,0.822328,0.851664
q_ind_146_pop_1,0.852694,0.852773,0.838433,0.866537
q_ind_147_pop_1,0.320887,0.320923,0.302214,0.339836
q_ind_148_pop_1,0.339156,0.339015,0.320429,0.358132
q_ind_149_pop_1,0.224167,0.224085,0.207637,0.240973
q_ind_150_pop_1,0.491730,0.491652,0.472474,0.511229
q_ind_151_pop_1,0.249716,0.249595,0.232920,0.267293
q_ind_152_pop_1,0.362609,0.362559,0.344382,0.381357
q_ind_153_pop_1,0.380181,0.380093,0.361082,0.399661
q_ind_154_pop_1,0.386659,0.386459,0.366148,0.407632
q_ind_155_pop_1,0.184674,0.184711,0.169470,0.199978
q_ind_156_pop_1,0.420090,0.420029,0.402072,0.438143
q_ind_157_pop_1,0.241415,0.241475,0.223458,0.259450
q_ind_158_pop_1,0.303510,0.303488,0.285644,0.321756
q_ind_159_pop_1,0.910110,0.910205,0.895644,0.924192
q_ind_160_pop_1,0.912918,0.913031,0.897808,0.927441
q_ind_161_pop_1,0.878104,0.878243,0.861609,0.893733
q_ind_162_pop_1,0.860344,0.860368,0.843645,0.876675
