param,mean,median,ci_0.950_LB,ci_0.950_UB
q_ind_55_pop_0,0.037331,0.037278,0.019594,0.055190
q_ind_56_pop_0,0.000026,0.000000,0.000000,0.000251
q_ind_57_pop_0,0.000033,0.000000,0.000000,0.000338
q_ind_58_pop_0,0.000019,0.000000,0.000000,0.000193
q_ind_59_pop_0,0.024211,0.024194,0.011084,0.037207
q_ind_60_pop_0,0.000031,0.000000,0.000000,0.000312
q_ind_61_pop_0,0.000087,0.000000,0.000000,0.000854
q_ind_62_pop_0,0.000020,0.000000,0.000000,0.000197
q_ind_63_pop_0,0.081065,0.080964,0.063723,0.098763
q_ind_64_pop_0,0.000045,0.000000,0.000000,0.000428
q_ind_65_pop_0,0.029443,0.029377,0.017557,0.041351
q_ind_66_pop_0,0.000032,0.000000,0.000000,0.000316
q_ind_67_pop_0,0.117336,0.117295,0.099712,0.135369
q_ind_68_pop_0,0.000034,0.000000,0.000000,0.000337
q_ind_69_pop_0,0.017944,0.018098,0.000774,0.032517
q_ind_70_pop_0,0.000031,0.000000,0.000000,0.000308
q_ind_71_pop_0,0.118947,0.118977,0.100490,0.137809
q_ind_72_pop_0,0.000035,0.000000,0.000000,0.000342
q_ind_73_pop_0,0.000092,0.000000,0.000000,0.000911
q_ind_74_pop_0,0.000020,0.000000,0.000000,0.000197
q_ind_75_pop_0,0.000022,0.000000,0.000000,0.000224
q_ind_76_pop_0,0.000042,0.000000,0.000000,0.000418
q_ind_77_pop_0,0.068055,0.068115,0.048872,0.087653
q_ind_78_pop_0,0.000021,0.000000,0.000000,0.000204
q_ind_79_pop_0,0.000033,0.000000,0.000000,0.000327
q_ind_80_pop_0,0.000021,0.000000,0.000000,0.000209
q_ind_81_pop_0,0.000023,0.000000,0.000000,0.000223
q_ind_82_pop_0,0.066679,0.066646,0.049509,0.084099
q_ind_83_pop_0,0.055019,0.054944,0.036667,0.073971
q_ind_84_pop_0,0.999340,0.999556,0.997494,0.999986
q_ind_85_pop_0,0.080090,0.079991,0.061785,0.098758
q_ind_86_pop_0,0.000043,0.000000,0.000000,0.000422
q_ind_87_pop_0,0.999352,0.999570,0.997543,0.999988
q_ind_88_pop_0,0.000533,0.000003,0.000000,0.005051
q_ind_89_pop_0,0.000036,0.000000,0.000000,0.000344
q_ind_90_pop_0,0.000572,0.000003,0.000000,0.005718
q_ind_91_pop_0,0.000062,0.000000,0.000000,0.000612
q_ind_92_pop_0,0.999661,0.999770,0.998715,0.999993
q_ind_93_pop_0,0.000036,0.000000,0.000000,0.000357
q_ind_94_pop_0,0.000153,0.000001,0.000000,0.001466
q_ind_95_pop_0,0.083181,0.083158,0.065487,0.101538
q_ind_96_pop_0,0.037175,0.037056,0.018348,0.055679
q_ind_97_pop_0,0.005295,0.000478,0.000000,0.026857
q_ind_98_pop_0,0.004249,0.000202,0.000000,0.023420
q_ind_99_pop_0,0.000611,0.000003,0.000000,0.005768
q_ind_100_pop_0,0.015272,0.015450,0.000000,0.034381
q_ind_101_pop_0,0.001044,0.000004,0.000000,0.010180
q_ind_102_pop_0,0.000345,0.000002,0.000000,0.003434
q_ind_103_pop_0,0.063332,0.063391,0.043610,0.082837
q_ind_104_pop_0,0.001478,0.000015,0.000000,0.012313
q_ind_105_pop_0,0.028065,0.028107,0.008855,0.046307
q_ind_106_pop_0,0.075524,0.075574,0.054823,0.095810
q_ind_107_pop_0,0.000190,0.000001,0.000000,0.001928
q_ind_108_pop_0,0.000234,0.000001,0.000000,0.002303
q_ind_109_pop_0,0.000313,0.000002,0.000000,0.002959
q_ind_110_pop_0,0.000025,0.000000,0.000000,0.000233
q_ind_111_pop_0,0.047628,0.047605,0.028856,0.066548
q_ind_112_pop_0,0.000028,0.000000,0.000000,0.000286
q_ind_113_pop_0,0.000031,0.000000,0.000000,0.000310
q_ind_114_pop_0,0.000036,0.000000,0.000000,0.000352
q_ind_115_pop_0,0.045925,0.045951,0.029189,0.062319
q_ind_116_pop_0,0.000050,0.000000,0.000000,0.000501
q_ind_117_pop_0,0.042904,0.042945,0.024993,0.060538
q_ind_118_pop_0,0.046062,0.045942,0.028225,0.064239
q_ind_119_pop_0,0.000541,0.000003,0.000000,0.005457
q_ind_120_pop_0,0.044175,0.044094,0.024195,0.063988
q_ind_121_pop_0,0.067480,0.067405,0.048052,0.087273
q_ind_122_pop_0,0.033745,0.034452,0.000126,0.053970
q_ind_123_pop_0,0.093373,0.093346,0.073995,0.112418
q_ind_124_pop_0,0.013636,0.013529,0.000000,0.036775
q_ind_125_pop_0,0.000080,0.000000,0.000000,0.000792
q_ind_126_pop_0,0.000115,0.000001,0.000000,0.001099
q_ind_127_pop_0,0.002723,0.000081,0.000000,0.018130
q_ind_128_pop_0,0.000125,0.000001,0.000000,0.001260
q_ind_129_pop_0,0.000486,0.000003,0.000000,0.004793
q_ind_130_pop_0,0.029790,0.029673,0.012957,0.046971
q_ind_131_pop_0,0.000156,0.000001,0.000000,0.001602
q_ind_132_pop_0,0.000149,0.000001,0.000000,0.001431
q_ind_133_pop_0,0.020756,0.020943,0.000055,0.037999
q_ind_134_pop_0,0.036467,0.036480,0.018152,0.054312
q_ind_135_pop_0,0.171272,0.171243,0.152216,0.190888
q_ind_136_pop_0,0.057085,0.056937,0.041192,0.073429
q_ind_137_pop_0,0.128837,0.128860,0.109757,0.147992
q_ind_138_pop_0,0.146650,0.146654,0.128728,0.164942
q_ind_139_pop_0,0.169007,0.169064,0.148957,0.188666
q_ind_140_pop_0,0.046785,0.046709,0.028254,0.066043
q_ind_141_pop_0,0.079628,0.079747,0.059915,0.098650
q_ind_142_pop_0,0.087683,0.087829,0.069198,0.105663
q_ind_143_pop_0,0.114978,0.115010,0.095139,0.134442
q_ind_144_pop_0,0.107964,0.107885,0.088156,0.128104
q_ind_145_pop_0,0.136002,0.135908,0.116869,0.155536
q_ind_146_pop_0,0.000476,0.000002,0.000000,0.004759
q_ind_147_pop_0,0.000597,0.000003,0.000000,0.005783
q_ind_148_pop_0,0.000370,0.000002,0.000000,0.003612
q_ind_0_pop_1,0.000268,0.000001,0.000000,0.002742
q_ind_1_pop_1,0.000030,0.000000,0.000000,0.000293
q_ind_2_pop_1,0.000027,0.000000,0.000000,0.000267
q_ind_3_pop_1,0.000020,0.000000,0.000000,0.000200
q_ind_4_pop_1,0.000024,0.000000,0.000000,0.000237
q_ind_5_pop_1,0.057777,0.057786,0.044301,0.071223
q_ind_6_pop_1,0.000024,0.000000,0.000000,0.000249
q_ind_7_pop_1,0.000026,0.000000,0.000000,0.000262
q_ind_8_pop_1,0.000028,0.000000,0.000000,0.000273
q_ind_9_pop_1,0.000029,0.000000,0.000000,0.000283
q_ind_10_pop_1,0.000023,0.000000,0.000000,0.000227
q_ind_11_pop_1,0.000041,0.000000,0.000000,0.000415
q_ind_12_pop_1,0.000063,0.000000,0.000000,0.000625
q_ind_13_pop_1,0.000043,0.000000,0.000000,0.000416
q_ind_14_pop_1,0.151641,0.151629,0.133186,0.170231
q_ind_15_pop_1,0.070455,0.070418,0.053149,0.087978
q_ind_16_pop_1,0.194917,0.194887,0.174381,0.215737
q_ind_17_pop_1,0.173193,0.173089,0.156602,0.190243
q_ind_18_pop_1,0.197744,0.197669,0.180264,0.215279
q_ind_19_pop_1,0.001590,0.000013,0.000000,0.014013
q_ind_20_pop_1,0.002180,0.000052,0.000000,0.014789
q_ind_21_pop_1,0.001692,0.000013,0.000000,0.015438
q_ind_22_pop_1,0.036881,0.036707,0.020370,0.053510
q_ind_23_pop_1,0.139493,0.139368,0.122269,0.157066
q_ind_24_pop_1,0.075907,0.075893,0.058396,0.093578
q_ind_25_pop_1,0.026127,0.026530,0.002866,0.043426
q_ind_26_pop_1,0.000116,0.000000,0.000000,0.001177
q_ind_27_pop_1,0.073864,0.073746,0.057974,0.090375
q_ind_28_pop_1,0.000418,0.000003,0.000000,0.004146
q_ind_29_pop_1,0.001437,0.000014,0.000000,0.011498
q_ind_30_pop_1,0.001150,0.000010,0.000000,0.009446
q_ind_31_pop_1,0.000590,0.000004,0.000000,0.005354
q_ind_32_pop_1,0.113263,0.113118,0.096082,0.130681
q_ind_33_pop_1,0.152535,0.152592,0.133969,0.171256
q_ind_34_pop_1,0.098136,0.098106,0.083576,0.112863
q_ind_35_pop_1,0.027043,0.027330,0.008904,0.043752
q_ind_36_pop_1,0.108808,0.108668,0.091151,0.126915
q_ind_37_pop_1,0.054508,0.054508,0.036447,0.072593
q_ind_38_pop_1,0.051008,0.051016,0.033458,0.068540
q_ind_39_pop_1,0.156361,0.156339,0.139217,0.173351
q_ind_40_pop_1,0.999612,0.999739,0.998515,0.999992
q_ind_41_pop_1,0.999473,0.999637,0.998011,0.999988
q_ind_42_pop_1,0.999580,0.999710,0.998427,0.999991
q_ind_43_pop_1,0.101462,0.101538,0.084253,0.118600
q_ind_44_pop_1,0.071326,0.071343,0.053335,0.089319
q_ind_45_pop_1,0.003955,0.000442,0.000000,0.019195
q_ind_46_pop_1,0.006314,0.001368,0.000000,0.027116
q_ind_47_pop_1,0.334715,0.334708,0.318519,0.351084
q_ind_48_pop_1,0.238604,0.238481,0.222286,0.255422
q_ind_49_pop_1,0.000139,0.000001,0.000000,0.001372
q_ind_50_pop_1,0.050473,0.050444,0.032719,0.068269
q_ind_51_pop_1,0.022216,0.022838,0.000000,0.041881
q_ind_52_pop_1,0.000331,0.000001,0.000000,0.003439
q_ind_53_pop_1,0.648361,0.648351,0.631135,0.665337
q_ind_54_pop_1,0.073152,0.073046,0.056817,0.089895
q_ind_55_pop_1,0.001921,0.000040,0.000000,0.013526
q_ind_56_pop_1,0.000023,0.000000,0.000000,0.000225
q_ind_57_pop_1,0.000029,0.000000,0.000000,0.000287
q_ind_58_pop_1,0.000017,0.000000,0.000000,0.000171
q_ind_59_pop_1,0.019331,0.019230,0.008564,0.030470
q_ind_60_pop_1,0.000021,0.000000,0.000000,0.000205
q_ind_61_pop_1,0.000093,0.000000,0.000000,0.000922
q_ind_62_pop_1,0.000018,0.000000,0.000000,0.000183
q_ind_63_pop_1,0.004551,0.000785,0.000000,0.020072
q_ind_64_pop_1,0.000041,0.000000,0.000000,0.000391
q_ind_65_pop_1,0.011392,0.011546,0.000036,0.021291
q_ind_66_pop_1,0.000030,0.000000,0.000000,0.000296
q_ind_67_pop_1,0.000167,0.000001,0.000000,0.001616
q_ind_68_pop_1,0.000028,0.000000,0.000000,0.000277
q_ind_69_pop_1,0.000260,0.000001,0.000000,0.002646
q_ind_70_pop_1,0.000028,0.000000,0.000000,0.000274
q_ind_71_pop_1,0.000131,0.000001,0.000000,0.001294
q_ind_72_pop_1,0.000028,0.000000,0.000000,0.000281
q_ind_73_pop_1,0.000050,0.000000,0.000000,0.000496
q_ind_74_pop_1,0.000018,0.000000,0.000000,0.000174
q_ind_75_pop_1,0.000021,0.000000,0.000000,0.000206
q_ind_76_pop_1,0.000036,0.000000,0.000000,0.000358
q_ind_77_pop_1,0.000150,0.000001,0.000000,0.001422
q_ind_78_pop_1,0.000018,0.000000,0.000000,0.000175
q_ind_79_pop_1,0.000030,0.000000,0.000000,0.000296
q_ind_80_pop_1,0.000018,0.000000,0.000000,0.000180
q_ind_81_pop_1,0.000020,0.000000,0.000000,0.000200
q_ind_82_pop_1,0.000134,0.000001,0.000000,0.001314
q_ind_83_pop_1,0.000097,0.000000,0.000000,0.000976
q_ind_84_pop_1,0.000058,0.000000,0.000000,0.000567
q_ind_85_pop_1,0.000206,0.000001,0.000000,0.002171
q_ind_86_pop_1,0.000040,0.000000,0.000000,0.000401
q_ind_87_pop_1,0.000059,0.000000,0.000000,0.000590
q_ind_88_pop_1,0.000753,0.000005,0.000000,0.007225
q_ind_89_pop_1,0.000034,0.000000,0.000000,0.000337
q_ind_90_pop_1,0.000325,0.000002,0.000000,0.003189
q_ind_91_pop_1,0.000059,0.000000,0.000000,0.000572
q_ind_92_pop_1,0.000028,0.000000,0.000000,0.000269
q_ind_93_pop_1,0.000034,0.000000,0.000000,0.000339
q_ind_94_pop_1,0.031705,0.031843,0.013890,0.049376
q_ind_95_pop_1,0.002464,0.000057,0.000000,0.016578
q_ind_96_pop_1,0.056659,0.056650,0.039926,0.073430
q_ind_97_pop_1,0.045619,0.045521,0.028374,0.063299
q_ind_98_pop_1,0.121260,0.121219,0.102734,0.140051
q_ind_99_pop_1,0.104329,0.104342,0.085103,0.123706
q_ind_100_pop_1,0.126296,0.126268,0.108315,0.144686
q_ind_101_pop_1,0.130987,0.131063,0.111705,0.150402
q_ind_102_pop_1,0.069807,0.069777,0.052393,0.086972
q_ind_103_pop_1,0.087243,0.087149,0.072864,0.101929
q_ind_104_pop_1,0.103347,0.103230,0.086871,0.119756
q_ind_105_pop_1,0.000509,0.000003,0.000000,0.005252
q_ind_106_pop_1,0.003273,0.000101,0.000000,0.019857
q_ind_107_pop_1,0.133709,0.133631,0.117749,0.149767
q_ind_108_pop_1,0.000345,0.000002,0.000000,0.003349
q_ind_109_pop_1,0.000467,0.000002,0.000000,0.004753
q_ind_110_pop_1,0.000024,0.000000,0.000000,0.000240
q_ind_111_pop_1,0.093313,0.093310,0.075638,0.110928
q_ind_112_pop_1,0.000026,0.000000,0.000000,0.000251
q_ind_113_pop_1,0.000030,0.000000,0.000000,0.000302
q_ind_114_pop_1,0.000030,0.000000,0.000000,0.000302
q_ind_115_pop_1,0.098910,0.098814,0.083796,0.114499
q_ind_116_pop_1,0.000042,0.000000,0.000000,0.000420
q_ind_117_pop_1,0.000208,0.000001,0.000000,0.002098
q_ind_118_pop_1,0.150873,0.150922,0.134361,0.167494
q_ind_119_pop_1,0.133595,0.133613,0.116138,0.151626
q_ind_120_pop_1,0.019487,0.020723,0.000000,0.040316
q_ind_121_pop_1,0.000149,0.000001,0.000000,0.001434
q_ind_122_pop_1,0.000128,0.000001,0.000000,0.001245
q_ind_123_pop_1,0.025957,0.026263,0.005582,0.043671
q_ind_124_pop_1,0.018479,0.019031,0.000000,0.038991
q_ind_125_pop_1,0.000519,0.000003,0.000000,0.004700
q_ind_126_pop_1,0.000069,0.000000,0.000000,0.000679
q_ind_127_pop_1,0.016354,0.017073,0.000000,0.037095
q_ind_128_pop_1,0.000062,0.000000,0.000000,0.000621
q_ind_129_pop_1,0.020335,0.021050,0.000000,0.039057
q_ind_130_pop_1,0.160337,0.160280,0.144830,0.176400
q_ind_131_pop_1,0.032196,0.032136,0.017273,0.047136
q_ind_132_pop_1,0.135814,0.135823,0.117905,0.153818
q_ind_133_pop_1,0.000113,0.000000,0.000000,0.001111
q_ind_134_pop_1,0.215564,0.215582,0.198790,0.232598
q_ind_135_pop_1,0.179754,0.179631,0.160989,0.199177
q_ind_136_pop_1,0.171174,0.171149,0.154808,0.187352
q_ind_137_pop_1,0.198956,0.198850,0.180968,0.217214
q_ind_138_pop_1,0.157293,0.157281,0.141872,0.172734
q_ind_139_pop_1,0.000545,0.000003,0.000000,0.005256
q_ind_140_pop_1,0.174161,0.174123,0.155897,0.192788
q_ind_141_pop_1,0.115026,0.115053,0.100168,0.129737
q_ind_142_pop_1,0.082326,0.082275,0.069347,0.095565
q_ind_143_pop_1,0.048724,0.048799,0.030232,0.066650
q_ind_144_pop_1,0.219500,0.219505,0.199682,0.238949
q_ind_145_pop_1,0.162922,0.162952,0.144920,0.181203
q_ind_146_pop_1,0.082775,0.082769,0.064694,0.101336
q_ind_147_pop_1,0.042022,0.041910,0.025214,0.059398
q_ind_148_pop_1,0.071623,0.071507,0.050654,0.093406
q_ind_0_pop_2,0.087865,0.087874,0.071484,0.104384
q_ind_1_pop_2,0.000024,0.000000,0.000000,0.000241
q_ind_2_pop_2,0.000031,0.000000,0.000000,0.000303
q_ind_3_pop_2,0.000018,0.000000,0.000000,0.000185
q_ind_4_pop_2,0.000023,0.000000,0.000000,0.000224
q_ind_5_pop_2,0.005526,0.002933,0.000000,0.020605
q_ind_6_pop_2,0.000024,0.000000,0.000000,0.000240
q_ind_7_pop_2,0.000024,0.000000,0.000000,0.000244
q_ind_8_pop_2,0.000024,0.000000,0.000000,0.000238
q_ind_9_pop_2,0.000027,0.000000,0.000000,0.000279
q_ind_10_pop_2,0.000019,0.000000,0.000000,0.000193
q_ind_11_pop_2,0.000054,0.000000,0.000000,0.000542
q_ind_12_pop_2,0.000093,0.000000,0.000000,0.000921
q_ind_13_pop_2,0.000049,0.000000,0.000000,0.000494
q_ind_14_pop_2,0.104379,0.104404,0.087432,0.121369
q_ind_15_pop_2,0.167145,0.167112,0.150398,0.183764
q_ind_16_pop_2,0.108798,0.108818,0.090638,0.126805
q_ind_17_pop_2,0.030465,0.030529,0.012950,0.047641
q_ind_18_pop_2,0.007839,0.005149,0.000000,0.026133
q_ind_19_pop_2,0.000130,0.000001,0.000000,0.001248
q_ind_20_pop_2,0.001425,0.000017,0.000000,0.011325
q_ind_21_pop_2,0.000125,0.000001,0.000000,0.001229
q_ind_22_pop_2,0.043318,0.043345,0.027542,0.058774
q_ind_23_pop_2,0.074046,0.073986,0.057814,0.090665
q_ind_24_pop_2,0.045011,0.045022,0.028643,0.061601
q_ind_25_pop_2,0.000255,0.000001,0.000000,0.002442
q_ind_26_pop_2,0.000435,0.000002,0.000000,0.004314
q_ind_27_pop_2,0.078502,0.078499,0.062273,0.094531
q_ind_28_pop_2,0.005627,0.001309,0.000000,0.023805
q_ind_29_pop_2,0.010245,0.009957,0.000000,0.027464
q_ind_30_pop_2,0.016699,0.017442,0.000000,0.037979
q_ind_31_pop_2,0.016208,0.016771,0.000000,0.040035
q_ind_32_pop_2,0.006106,0.002116,0.000000,0.023673
q_ind_33_pop_2,0.012914,0.013157,0.000000,0.032004
q_ind_34_pop_2,0.110269,0.110308,0.093330,0.126974
q_ind_35_pop_2,0.180788,0.180800,0.163426,0.198159
q_ind_36_pop_2,0.039984,0.039995,0.023796,0.056401
q_ind_37_pop_2,0.081909,0.081933,0.065521,0.098511
q_ind_38_pop_2,0.049537,0.049576,0.033471,0.065793
q_ind_39_pop_2,0.026752,0.026821,0.009563,0.043340
q_ind_40_pop_2,0.000041,0.000000,0.000000,0.000404
q_ind_41_pop_2,0.000051,0.000000,0.000000,0.000498
q_ind_42_pop_2,0.000040,0.000000,0.000000,0.000394
q_ind_43_pop_2,0.084629,0.084541,0.069546,0.100437
q_ind_44_pop_2,0.140481,0.140403,0.123116,0.158031
q_ind_45_pop_2,0.046625,0.046623,0.030738,0.062807
q_ind_46_pop_2,0.139123,0.139133,0.121306,0.156776
q_ind_47_pop_2,0.071957,0.071887,0.057804,0.086199
q_ind_48_pop_2,0.217778,0.217783,0.200990,0.234510
q_ind_49_pop_2,0.105936,0.105956,0.087506,0.124284
q_ind_50_pop_2,0.080959,0.081036,0.064536,0.097029
q_ind_51_pop_2,0.082647,0.082649,0.065728,0.099838
q_ind_52_pop_2,0.000177,0.000001,0.000000,0.001796
q_ind_53_pop_2,0.034524,0.034470,0.020716,0.048542
q_ind_54_pop_2,0.065688,0.065669,0.049718,0.081415
q_ind_55_pop_2,0.048884,0.048818,0.033005,0.064699
q_ind_56_pop_2,0.000024,0.000000,0.000000,0.000237
q_ind_57_pop_2,0.000032,0.000000,0.000000,0.000318
q_ind_58_pop_2,0.000019,0.000000,0.000000,0.000186
q_ind_59_pop_2,0.024232,0.024228,0.013801,0.034837
q_ind_60_pop_2,0.000025,0.000000,0.000000,0.000248
q_ind_61_pop_2,0.000050,0.000000,0.000000,0.000491
q_ind_62_pop_2,0.000019,0.000000,0.000000,0.000194
q_ind_63_pop_2,0.000557,0.000004,0.000000,0.005048
q_ind_64_pop_2,0.000040,0.000000,0.000000,0.000398
q_ind_65_pop_2,0.031213,0.031154,0.021335,0.041136
q_ind_66_pop_2,0.000029,0.000000,0.000000,0.000285
q_ind_67_pop_2,0.000198,0.000001,0.000000,0.001994
q_ind_68_pop_2,0.000028,0.000000,0.000000,0.000281
q_ind_69_pop_2,0.000126,0.000001,0.000000,0.001237
q_ind_70_pop_2,0.000025,0.000000,0.000000,0.000248
q_ind_71_pop_2,0.000135,0.000001,0.000000,0.001332
q_ind_72_pop_2,0.000033,0.000000,0.000000,0.000322
q_ind_73_pop_2,0.000049,0.000000,0.000000,0.000474
q_ind_74_pop_2,0.000020,0.000000,0.000000,0.000198
q_ind_75_pop_2,0.000021,0.000000,0.000000,0.000210
q_ind_76_pop_2,0.000035,0.000000,0.000000,0.000355
q_ind_77_pop_2,0.000159,0.000001,0.000000,0.001605
q_ind_78_pop_2,0.000020,0.000000,0.000000,0.000197
q_ind_79_pop_2,0.000036,0.000000,0.000000,0.000363
q_ind_80_pop_2,0.000021,0.000000,0.000000,0.000205
q_ind_81_pop_2,0.000023,0.000000,0.000000,0.000220
q_ind_82_pop_2,0.051835,0.051865,0.037596,0.065946
q_ind_83_pop_2,0.000138,0.000001,0.000000,0.001390
q_ind_84_pop_2,0.000068,0.000000,0.000000,0.000695
q_ind_85_pop_2,0.044624,0.044569,0.029690,0.060011
q_ind_86_pop_2,0.000029,0.000000,0.000000,0.000288
q_ind_87_pop_2,0.000074,0.000000,0.000000,0.000723
q_ind_88_pop_2,0.000335,0.000002,0.000000,0.003388
q_ind_89_pop_2,0.000027,0.000000,0.000000,0.000268
q_ind_90_pop_2,0.000487,0.000003,0.000000,0.004930
q_ind_91_pop_2,0.000052,0.000000,0.000000,0.000522
q_ind_92_pop_2,0.000032,0.000000,0.000000,0.000310
q_ind_93_pop_2,0.000030,0.000000,0.000000,0.000294
q_ind_94_pop_2,0.121480,0.121398,0.105177,0.138129
q_ind_95_pop_2,0.113126,0.113062,0.096435,0.130365
q_ind_96_pop_2,0.085292,0.085287,0.069175,0.101342
q_ind_97_pop_2,0.003255,0.000153,0.000000,0.017704
q_ind_98_pop_2,0.043819,0.043793,0.028048,0.059975
q_ind_99_pop_2,0.086133,0.086160,0.067913,0.104505
q_ind_100_pop_2,0.103742,0.103672,0.086716,0.121068
q_ind_101_pop_2,0.103942,0.103856,0.085812,0.122527
q_ind_102_pop_2,0.042945,0.042966,0.026576,0.059184
q_ind_103_pop_2,0.023077,0.023290,0.001206,0.040317
q_ind_104_pop_2,0.167092,0.166986,0.150122,0.184448
q_ind_105_pop_2,0.077844,0.077892,0.062657,0.092972
q_ind_106_pop_2,0.000124,0.000001,0.000000,0.001178
q_ind_107_pop_2,0.098582,0.098547,0.081950,0.115498
q_ind_108_pop_2,0.115464,0.115543,0.097907,0.133022
q_ind_109_pop_2,0.119109,0.119046,0.101978,0.136860
q_ind_110_pop_2,0.999755,0.999834,0.999076,0.999995
q_ind_111_pop_2,0.099038,0.099038,0.082386,0.115558
q_ind_112_pop_2,0.999741,0.999825,0.999038,0.999994
q_ind_113_pop_2,0.999718,0.999807,0.998946,0.999994
q_ind_114_pop_2,0.999682,0.999785,0.998782,0.999993
q_ind_115_pop_2,0.084223,0.084149,0.069539,0.099376
q_ind_116_pop_2,0.999561,0.999702,0.998358,0.999990
q_ind_117_pop_2,0.042590,0.042554,0.026843,0.058265
q_ind_118_pop_2,0.000423,0.000002,0.000000,0.004312
q_ind_119_pop_2,0.036387,0.036399,0.020185,0.052477
q_ind_120_pop_2,0.000400,0.000002,0.000000,0.004140
q_ind_121_pop_2,0.000242,0.000001,0.000000,0.002347
q_ind_122_pop_2,0.028759,0.028983,0.012507,0.043838
q_ind_123_pop_2,0.002300,0.000096,0.000000,0.013648
q_ind_124_pop_2,0.003365,0.000173,0.000000,0.019197
q_ind_125_pop_2,0.099393,0.099368,0.083733,0.115224
q_ind_126_pop_2,0.000130,0.000000,0.000000,0.001289
q_ind_127_pop_2,0.090976,0.090951,0.074424,0.107418
q_ind_128_pop_2,0.000144,0.000001,0.000000,0.001399
q_ind_129_pop_2,0.013401,0.013813,0.000000,0.031470
q_ind_130_pop_2,0.174070,0.174025,0.157110,0.190722
q_ind_131_pop_2,0.036250,0.036239,0.022167,0.050520
q_ind_132_pop_2,0.107930,0.107941,0.091060,0.124928
q_ind_133_pop_2,0.000314,0.000002,0.000000,0.003227
q_ind_134_pop_2,0.020382,0.020786,0.000020,0.035840
q_ind_135_pop_2,0.051215,0.051182,0.035258,0.067411
q_ind_136_pop_2,0.034966,0.034925,0.020687,0.049331
