param,mean,median,ci_0.950_LB,ci_0.950_UB
q_ind_51_pop_6,0.000398,0.000003,0.000000,0.003679
q_ind_52_pop_6,0.000369,0.000003,0.000000,0.003583
q_ind_53_pop_6,0.000341,0.000003,0.000000,0.003117
q_ind_54_pop_6,0.001985,0.000043,0.000000,0.014352
q_ind_55_pop_6,0.017687,0.017946,0.000001,0.033616
q_ind_56_pop_6,0.000028,0.000000,0.000000,0.000271
q_ind_57_pop_6,0.000037,0.000000,0.000000,0.000355
q_ind_58_pop_6,0.000020,0.000000,0.000000,0.000201
q_ind_59_pop_6,0.003946,0.000892,0.000000,0.016575
q_ind_60_pop_6,0.000037,0.000000,0.000000,0.000350
q_ind_61_pop_6,0.000072,0.000000,0.000000,0.000703
q_ind_62_pop_6,0.000020,0.000000,0.000000,0.000196
q_ind_63_pop_6,0.124890,0.124932,0.108277,0.141514
q_ind_64_pop_6,0.000104,0.000001,0.000000,0.000986
q_ind_65_pop_6,0.000434,0.000004,0.000000,0.004125
q_ind_66_pop_6,0.000043,0.000000,0.000000,0.000418
q_ind_67_pop_6,0.094548,0.094429,0.079914,0.109493
q_ind_68_pop_6,0.000048,0.000000,0.000000,0.000465
q_ind_69_pop_6,0.525426,0.525441,0.509933,0.541098
q_ind_70_pop_6,0.000040,0.000000,0.000000,0.000393
q_ind_71_pop_6,0.096607,0.096485,0.081720,0.111788
q_ind_72_pop_6,0.000045,0.000000,0.000000,0.000448
q_ind_73_pop_6,0.000059,0.000000,0.000000,0.000575
q_ind_74_pop_6,0.999806,0.999870,0.999260,0.999996
q_ind_75_pop_6,0.999796,0.999862,0.999228,0.999996
q_ind_76_pop_6,0.999640,0.999758,0.998645,0.999993
q_ind_77_pop_6,0.067254,0.067117,0.051181,0.084277
q_ind_78_pop_6,0.999809,0.999872,0.999262,0.999997
q_ind_79_pop_6,0.999601,0.999734,0.998489,0.999992
q_ind_80_pop_6,0.999807,0.999870,0.999262,0.999996
q_ind_81_pop_6,0.999788,0.999858,0.999200,0.999996
q_ind_82_pop_6,0.325499,0.325548,0.309212,0.341533
q_ind_83_pop_6,0.058164,0.057944,0.041987,0.075029
q_ind_84_pop_6,0.000075,0.000001,0.000000,0.000721
q_ind_85_pop_6,0.002493,0.000077,0.000000,0.016088
q_ind_86_pop_6,0.000051,0.000000,0.000000,0.000494
q_ind_87_pop_6,0.000078,0.000001,0.000000,0.000738
q_ind_88_pop_6,0.061220,0.061306,0.046209,0.075972
q_ind_89_pop_6,0.000046,0.000000,0.000000,0.000445
q_ind_90_pop_6,0.072157,0.072170,0.057687,0.086551
q_ind_91_pop_6,0.000088,0.000001,0.000000,0.000855
q_ind_92_pop_6,0.000039,0.000000,0.000000,0.000388
q_ind_93_pop_6,0.000052,0.000000,0.000000,0.000500
q_ind_94_pop_6,0.000238,0.000002,0.000000,0.002330
q_ind_95_pop_6,0.012120,0.012335,0.000000,0.029470
q_ind_96_pop_6,0.011201,0.011161,0.000000,0.028146
q_ind_97_pop_6,0.049918,0.049782,0.034391,0.065779
q_ind_98_pop_6,0.000517,0.000004,0.000000,0.004975
q_ind_99_pop_6,0.003208,0.000187,0.000000,0.018872
q_ind_100_pop_6,0.000348,0.000003,0.000000,0.003266
q_ind_101_pop_6,0.000157,0.000001,0.000000,0.001551
q_ind_102_pop_6,0.000760,0.000006,0.000000,0.007501
q_ind_103_pop_6,0.045366,0.045103,0.028955,0.063469
q_ind_104_pop_6,0.003234,0.000209,0.000000,0.018648
q_ind_105_pop_6,0.022134,0.022558,0.002349,0.037274
q_ind_106_pop_6,0.110375,0.110233,0.092593,0.128359
q_ind_107_pop_6,0.000495,0.000004,0.000000,0.004899
q_ind_108_pop_6,0.009234,0.002449,0.000000,0.035494
q_ind_109_pop_6,0.010135,0.005954,0.000000,0.035532
q_ind_110_pop_6,0.000029,0.000000,0.000000,0.000284
q_ind_111_pop_6,0.046770,0.046845,0.029991,0.062873
q_ind_112_pop_6,0.000029,0.000000,0.000000,0.000280
q_ind_113_pop_6,0.000031,0.000000,0.000000,0.000308
q_ind_114_pop_6,0.000040,0.000000,0.000000,0.000380
q_ind_115_pop_6,0.031257,0.031225,0.015978,0.046155
q_ind_116_pop_6,0.000045,0.000000,0.000000,0.000437
q_ind_117_pop_6,0.014793,0.015092,0.000000,0.032439
q_ind_118_pop_6,0.000458,0.000003,0.000000,0.004337
q_ind_119_pop_6,0.005065,0.001548,0.000000,0.021365
q_ind_120_pop_6,0.000114,0.000001,0.000000,0.001117
q_ind_121_pop_6,0.000361,0.000003,0.000000,0.003541
q_ind_122_pop_6,0.038792,0.038725,0.023848,0.053994
q_ind_123_pop_6,0.000337,0.000002,0.000000,0.003375
q_ind_124_pop_6,0.000799,0.000007,0.000000,0.007335
q_ind_125_pop_6,0.000360,0.000003,0.000000,0.003593
q_ind_126_pop_6,0.000061,0.000000,0.000000,0.000578
q_ind_127_pop_6,0.001389,0.000030,0.000000,0.010233
q_ind_128_pop_6,0.000058,0.000000,0.000000,0.000571
q_ind_129_pop_6,0.062739,0.062780,0.045969,0.079389
q_ind_130_pop_6,0.001048,0.000011,0.000000,0.009356
q_ind_131_pop_6,0.030179,0.036118,0.000000,0.051303
q_ind_132_pop_6,0.038123,0.038060,0.021399,0.055556
q_ind_133_pop_6,0.000584,0.000006,0.000000,0.005472
q_ind_134_pop_6,0.000682,0.000007,0.000000,0.006148
q_ind_135_pop_6,0.004416,0.001028,0.000000,0.019769
q_ind_136_pop_6,0.000291,0.000002,0.000000,0.002902
q_ind_137_pop_6,0.039420,0.039476,0.024033,0.054481
q_ind_138_pop_6,0.056290,0.056222,0.041322,0.071505
q_ind_139_pop_6,0.050856,0.050791,0.033915,0.067615
q_ind_140_pop_6,0.012232,0.012541,0.000000,0.030096
q_ind_141_pop_6,0.061666,0.061326,0.044678,0.080221
q_ind_142_pop_6,0.050877,0.050966,0.035054,0.066504
q_ind_143_pop_6,0.004418,0.000525,0.000000,0.021254
q_ind_144_pop_6,0.006829,0.003516,0.000000,0.025278
q_ind_145_pop_6,0.000530,0.000004,0.000000,0.005111
q_ind_146_pop_6,0.033031,0.033243,0.015462,0.049305
q_ind_147_pop_6,0.019896,0.020434,0.000000,0.036817
q_ind_148_pop_6,0.039218,0.039329,0.020068,0.057408
q_ind_0_pop_7,0.094472,0.094398,0.077766,0.111775
q_ind_1_pop_7,0.000026,0.000000,0.000000,0.000253
q_ind_2_pop_7,0.000034,0.000000,0.000000,0.000323
q_ind_3_pop_7,0.000019,0.000000,0.000000,0.000182
q_ind_4_pop_7,0.000025,0.000000,0.000000,0.000246
q_ind_5_pop_7,0.007195,0.006193,0.000000,0.021740
q_ind_6_pop_7,0.000025,0.000000,0.000000,0.000234
q_ind_7_pop_7,0.000026,0.000000,0.000000,0.000254
q_ind_8_pop_7,0.000025,0.000000,0.000000,0.000234
q_ind_9_pop_7,0.000030,0.000000,0.000000,0.000289
q_ind_10_pop_7,0.000021,0.000000,0.000000,0.000202
q_ind_11_pop_7,0.053237,0.066889,0.000000,0.088123
q_ind_12_pop_7,0.052540,0.066444,0.000000,0.085016
q_ind_13_pop_7,0.049627,0.062517,0.000000,0.081348
q_ind_14_pop_7,0.109274,0.109180,0.092251,0.126618
q_ind_15_pop_7,0.174954,0.175001,0.158245,0.191471
q_ind_16_pop_7,0.114081,0.114117,0.096053,0.131974
q_ind_17_pop_7,0.041499,0.041257,0.022910,0.061181
q_ind_18_pop_7,0.017804,0.018179,0.000000,0.036244
q_ind_19_pop_7,0.000187,0.000001,0.000000,0.001832
q_ind_20_pop_7,0.006401,0.001437,0.000000,0.028277
q_ind_21_pop_7,0.000193,0.000001,0.000000,0.001837
q_ind_22_pop_7,0.048675,0.048611,0.032352,0.064937
q_ind_23_pop_7,0.079943,0.079891,0.063988,0.096047
q_ind_24_pop_7,0.049354,0.049283,0.032679,0.066448
q_ind_25_pop_7,0.000367,0.000003,0.000000,0.003516
q_ind_26_pop_7,0.001010,0.000012,0.000000,0.009085
q_ind_27_pop_7,0.082952,0.082886,0.067507,0.098968
q_ind_28_pop_7,0.015434,0.016005,0.000000,0.033332
q_ind_29_pop_7,0.013204,0.013002,0.000000,0.034880
q_ind_30_pop_7,0.025708,0.025756,0.000005,0.048798
q_ind_31_pop_7,0.024399,0.025403,0.000000,0.051196
q_ind_32_pop_7,0.015641,0.016176,0.000000,0.032562
q_ind_33_pop_7,0.022454,0.022514,0.005080,0.039224
q_ind_34_pop_7,0.115415,0.115276,0.098009,0.133616
q_ind_35_pop_7,0.182152,0.182178,0.165127,0.199313
q_ind_36_pop_7,0.053805,0.053669,0.037469,0.071072
q_ind_37_pop_7,0.092157,0.092172,0.074433,0.109402
q_ind_38_pop_7,0.057395,0.057268,0.040025,0.075031
q_ind_39_pop_7,0.040877,0.040815,0.024679,0.057413
q_ind_40_pop_7,0.000042,0.000000,0.000000,0.000421
q_ind_41_pop_7,0.000048,0.000000,0.000000,0.000464
q_ind_42_pop_7,0.000046,0.000000,0.000000,0.000449
q_ind_43_pop_7,0.092253,0.092251,0.076519,0.107935
q_ind_44_pop_7,0.149782,0.149584,0.131524,0.168960
q_ind_45_pop_7,0.053933,0.053811,0.037396,0.070860
q_ind_46_pop_7,0.143476,0.143446,0.124846,0.162308
q_ind_47_pop_7,0.074748,0.074714,0.060774,0.089428
q_ind_48_pop_7,0.224398,0.224404,0.207808,0.241109
q_ind_49_pop_7,0.111155,0.111215,0.092436,0.129904
q_ind_50_pop_7,0.086388,0.086412,0.069972,0.103289
q_ind_51_pop_7,0.085879,0.085741,0.067820,0.104377
q_ind_52_pop_7,0.000301,0.000002,0.000000,0.002988
q_ind_53_pop_7,0.037143,0.037106,0.022795,0.051525
q_ind_54_pop_7,0.071327,0.071313,0.055799,0.086985
q_ind_55_pop_7,0.059086,0.058989,0.042745,0.075840
q_ind_56_pop_7,0.000024,0.000000,0.000000,0.000235
q_ind_57_pop_7,0.000034,0.000000,0.000000,0.000326
q_ind_58_pop_7,0.000020,0.000000,0.000000,0.000189
q_ind_59_pop_7,0.024399,0.024402,0.013665,0.035345
q_ind_60_pop_7,0.000026,0.000000,0.000000,0.000252
q_ind_61_pop_7,0.000051,0.000000,0.000000,0.000494
q_ind_62_pop_7,0.000021,0.000000,0.000000,0.000199
q_ind_63_pop_7,0.001129,0.000015,0.000000,0.009418
q_ind_64_pop_7,0.000044,0.000000,0.000000,0.000424
q_ind_65_pop_7,0.031253,0.031247,0.021626,0.041227
q_ind_66_pop_7,0.000031,0.000000,0.000000,0.000300
q_ind_67_pop_7,0.000217,0.000002,0.000000,0.002027
q_ind_68_pop_7,0.000029,0.000000,0.000000,0.000280
q_ind_69_pop_7,0.000165,0.000001,0.000000,0.001656
q_ind_70_pop_7,0.000030,0.000000,0.000000,0.000290
q_ind_71_pop_7,0.000159,0.000001,0.000000,0.001554
q_ind_72_pop_7,0.000034,0.000000,0.000000,0.000325
q_ind_73_pop_7,0.000052,0.000000,0.000000,0.000500
q_ind_74_pop_7,0.000023,0.000000,0.000000,0.000225
q_ind_75_pop_7,0.000023,0.000000,0.000000,0.000224
q_ind_76_pop_7,0.000039,0.000000,0.000000,0.000361
q_ind_77_pop_7,0.000227,0.000001,0.000000,0.002300
q_ind_78_pop_7,0.000020,0.000000,0.000000,0.000204
q_ind_79_pop_7,0.000038,0.000000,0.000000,0.000363
q_ind_80_pop_7,0.000022,0.000000,0.000000,0.000213
q_ind_81_pop_7,0.000024,0.000000,0.000000,0.000241
q_ind_82_pop_7,0.054612,0.054502,0.040918,0.068860
q_ind_83_pop_7,0.000178,0.000001,0.000000,0.001711
q_ind_84_pop_7,0.000068,0.000001,0.000000,0.000655
q_ind_85_pop_7,0.049658,0.049630,0.034265,0.065598
q_ind_86_pop_7,0.000031,0.000000,0.000000,0.000302
q_ind_87_pop_7,0.000078,0.000001,0.000000,0.000777
q_ind_88_pop_7,0.000384,0.000003,0.000000,0.003698
q_ind_89_pop_7,0.000030,0.000000,0.000000,0.000288
q_ind_90_pop_7,0.000572,0.000005,0.000000,0.005460
q_ind_91_pop_7,0.000060,0.000000,0.000000,0.000591
q_ind_92_pop_7,0.000035,0.000000,0.000000,0.000342
q_ind_93_pop_7,0.000031,0.000000,0.000000,0.000302
q_ind_94_pop_7,0.130633,0.130617,0.112576,0.148375
q_ind_95_pop_7,0.121418,0.121420,0.104923,0.138060
q_ind_96_pop_7,0.091599,0.091580,0.075465,0.108063
q_ind_97_pop_7,0.010543,0.010115,0.000000,0.028894
q_ind_98_pop_7,0.051223,0.050990,0.035009,0.068222
q_ind_99_pop_7,0.092362,0.092479,0.073921,0.110778
q_ind_100_pop_7,0.114184,0.114238,0.097200,0.131035
q_ind_101_pop_7,0.118673,0.118442,0.098149,0.140640
q_ind_102_pop_7,0.048892,0.048869,0.032761,0.065099
q_ind_103_pop_7,0.034347,0.034208,0.018081,0.051266
q_ind_104_pop_7,0.172428,0.172439,0.155292,0.189750
q_ind_105_pop_7,0.082905,0.082812,0.067815,0.098533
q_ind_106_pop_7,0.000157,0.000001,0.000000,0.001514
q_ind_107_pop_7,0.108197,0.108184,0.090640,0.125816
q_ind_108_pop_7,0.121760,0.121394,0.102521,0.142693
q_ind_109_pop_7,0.123839,0.123769,0.105747,0.142827
q_ind_110_pop_7,0.999762,0.999841,0.999091,0.999995
q_ind_111_pop_7,0.101662,0.101631,0.084664,0.118962
q_ind_112_pop_7,0.999749,0.999831,0.999039,0.999995
q_ind_113_pop_7,0.999729,0.999816,0.998978,0.999995
q_ind_114_pop_7,0.999699,0.999797,0.998850,0.999994
q_ind_115_pop_7,0.087750,0.087787,0.073109,0.102186
q_ind_116_pop_7,0.999569,0.999715,0.998310,0.999992
q_ind_117_pop_7,0.051297,0.051139,0.036233,0.067233
q_ind_118_pop_7,0.000813,0.000009,0.000000,0.007352
q_ind_119_pop_7,0.040966,0.040839,0.025090,0.057481
q_ind_120_pop_7,0.000650,0.000006,0.000000,0.006043
q_ind_121_pop_7,0.000334,0.000002,0.000000,0.003318
q_ind_122_pop_7,0.036876,0.036904,0.021780,0.051778
q_ind_123_pop_7,0.005018,0.002121,0.000000,0.019721
q_ind_124_pop_7,0.009768,0.006873,0.000000,0.032470
q_ind_125_pop_7,0.110659,0.108714,0.090698,0.137477
q_ind_126_pop_7,0.008390,0.000015,0.000000,0.044075
q_ind_127_pop_7,0.100613,0.100681,0.083164,0.117824
q_ind_128_pop_7,0.007945,0.000014,0.000000,0.042765
q_ind_129_pop_7,0.015836,0.016573,0.000000,0.036813
q_ind_130_pop_7,0.178409,0.178347,0.162079,0.195390
q_ind_131_pop_7,0.043872,0.041280,0.025773,0.070268
q_ind_132_pop_7,0.113293,0.113349,0.096314,0.129901
q_ind_133_pop_7,0.000558,0.000005,0.000000,0.005293
q_ind_134_pop_7,0.027185,0.027154,0.012079,0.042341
q_ind_135_pop_7,0.055144,0.055214,0.038933,0.071243
q_ind_136_pop_7,0.039780,0.039778,0.025428,0.054358
q_ind_137_pop_7,0.000082,0.000001,0.000000,0.000802
q_ind_138_pop_7,0.050018,0.049974,0.034491,0.065416
q_ind_139_pop_7,0.019786,0.020324,0.000000,0.036875
q_ind_140_pop_7,0.033673,0.033598,0.018075,0.049302
q_ind_141_pop_7,0.000780,0.000007,0.000000,0.007337
q_ind_142_pop_7,0.018419,0.019171,0.000000,0.036916
q_ind_143_pop_7,0.000509,0.000004,0.000000,0.004654
q_ind_144_pop_7,0.018801,0.019438,0.000000,0.042150
q_ind_145_pop_7,0.017060,0.017974,0.000000,0.036916
q_ind_146_pop_7,0.084519,0.084516,0.067858,0.100882
q_ind_147_pop_7,0.077616,0.077522,0.060518,0.095028
q_ind_148_pop_7,0.086130,0.086019,0.066375,0.105842
q_ind_0_pop_8,0.000313,0.000003,0.000000,0.003015
q_ind_1_pop_8,0.000023,0.000000,0.000000,0.000211
q_ind_2_pop_8,0.000025,0.000000,0.000000,0.000249
q_ind_3_pop_8,0.000017,0.000000,0.000000,0.000169
q_ind_4_pop_8,0.000022,0.000000,0.000000,0.000211
q_ind_5_pop_8,0.001218,0.000016,0.000000,0.009754
q_ind_6_pop_8,0.000021,0.000000,0.000000,0.000207
q_ind_7_pop_8,0.000024,0.000000,0.000000,0.000230
q_ind_8_pop_8,0.000024,0.000000,0.000000,0.000238
q_ind_9_pop_8,0.000028,0.000000,0.000000,0.000279
q_ind_10_pop_8,0.000021,0.000000,0.000000,0.000200
q_ind_11_pop_8,0.001989,0.000019,0.000000,0.015925
q_ind_12_pop_8,0.000599,0.000003,0.000000,0.006453
q_ind_13_pop_8,0.001039,0.000005,0.000000,0.010441
q_ind_14_pop_8,0.000131,0.000001,0.000000,0.001213
q_ind_15_pop_8,0.001062,0.000013,0.000000,0.009285
q_ind_16_pop_8,0.000356,0.000003,0.000000,0.003405
q_ind_17_pop_8,0.001001,0.000008,0.000000,0.009417
q_ind_18_pop_8,0.017090,0.017907,0.000000,0.037007
q_ind_19_pop_8,0.002378,0.000049,0.000000,0.017158
q_ind_20_pop_8,0.025098,0.025422,0.002955,0.042094
q_ind_21_pop_8,0.002226,0.000035,0.000000,0.016851
q_ind_22_pop_8,0.092425,0.092306,0.076132,0.109060
q_ind_23_pop_8,0.035241,0.035264,0.019455,0.051066
q_ind_24_pop_8,0.061119,0.061009,0.045324,0.077350
q_ind_25_pop_8,0.000973,0.000010,0.000000,0.008705
q_ind_26_pop_8,0.018870,0.019783,0.000000,0.039247
q_ind_27_pop_8,0.047229,0.047180,0.030749,0.063768
q_ind_28_pop_8,0.033211,0.033458,0.013657,0.051335
q_ind_29_pop_8,0.019141,0.020123,0.000000,0.037644
q_ind_30_pop_8,0.004413,0.000422,0.000000,0.023302
q_ind_31_pop_8,0.002362,0.000069,0.000000,0.017175
q_ind_32_pop_8,0.034779,0.034796,0.018656,0.050826
q_ind_33_pop_8,0.011399,0.010787,0.000000,0.031566
q_ind_34_pop_8,0.000308,0.000002,0.000000,0.002900
q_ind_35_pop_8,0.001311,0.000017,0.000000,0.011148
q_ind_36_pop_8,0.000498,0.000005,0.000000,0.004707
q_ind_37_pop_8,0.002231,0.000157,0.000000,0.013148
q_ind_38_pop_8,0.000191,0.000001,0.000000,0.001845
q_ind_39_pop_8,0.028172,0.027913,0.011738,0.046410
q_ind_40_pop_8,0.000039,0.000000,0.000000,0.000381
q_ind_41_pop_8,0.000055,0.000000,0.000000,0.000537
q_ind_42_pop_8,0.000049,0.000000,0.000000,0.000461
q_ind_43_pop_8,0.001582,0.000030,0.000000,0.012150
q_ind_44_pop_8,0.038033,0.038041,0.019034,0.056289
q_ind_45_pop_8,0.008482,0.006276,0.000000,0.027860
q_ind_46_pop_8,0.022877,0.023555,0.000000,0.041485
q_ind_47_pop_8,0.058398,0.058292,0.043941,0.073180
q_ind_48_pop_8,0.000454,0.000003,0.000000,0.004404
q_ind_49_pop_8,0.001044,0.000010,0.000000,0.009134
q_ind_50_pop_8,0.033285,0.033385,0.015752,0.050130
q_ind_51_pop_8,0.001079,0.000016,0.000000,0.008864
q_ind_52_pop_8,0.000091,0.000001,0.000000,0.000855
q_ind_53_pop_8,0.004315,0.000658,0.000000,0.019892
q_ind_54_pop_8,0.001274,0.000023,0.000000,0.009998
q_ind_55_pop_8,0.000211,0.000002,0.000000,0.001998
q_ind_56_pop_8,0.000031,0.000000,0.000000,0.000292
q_ind_57_pop_8,0.000042,0.000000,0.000000,0.000397
q_ind_58_pop_8,0.000022,0.000000,0.000000,0.000208
q_ind_59_pop_8,0.013676,0.014059,0.000000,0.026071
q_ind_60_pop_8,0.000034,0.000000,0.000000,0.000335
q_ind_61_pop_8,0.000072,0.000001,0.000000,0.000716
q_ind_62_pop_8,0.000021,0.000000,0.000000,0.000204
q_ind_63_pop_8,0.164442,0.164311,0.146495,0.182736
q_ind_64_pop_8,0.000061,0.000000,0.000000,0.000604
q_ind_65_pop_8,0.020753,0.020673,0.010318,0.031684
q_ind_66_pop_8,0.999704,0.999801,0.998861,0.999994
q_ind_67_pop_8,0.367059,0.367039,0.349913,0.384483
q_ind_68_pop_8,0.999669,0.999780,0.998744,0.999994
q_ind_69_pop_8,0.333416,0.333364,0.317001,0.349959
q_ind_70_pop_8,0.999723,0.999816,0.998929,0.999995
q_ind_71_pop_8,0.378054,0.378083,0.360174,0.396255
q_ind_72_pop_8,0.999677,0.999790,0.998729,0.999994
q_ind_73_pop_8,0.999540,0.999690,0.998222,0.999992
q_ind_74_pop_8,0.000026,0.000000,0.000000,0.000250
q_ind_75_pop_8,0.000026,0.000000,0.000000,0.000254
q_ind_76_pop_8,0.000045,0.000000,0.000000,0.000435
q_ind_77_pop_8,0.048199,0.048166,0.030481,0.065905
q_ind_78_pop_8,0.000026,0.000000,0.000000,0.000252
q_ind_79_pop_8,0.000053,0.000000,0.000000,0.000505
q_ind_80_pop_8,0.000026,0.000000,0.000000,0.000261
q_ind_81_pop_8,0.000030,0.000000,0.000000,0.000296
q_ind_82_pop_8,0.158208,0.158178,0.141544,0.174960
q_ind_83_pop_8,0.048151,0.048212,0.031020,0.065250
q_ind_84_pop_8,0.000087,0.000001,0.000000,0.000829
q_ind_85_pop_8,0.137885,0.137803,0.121176,0.154786
q_ind_86_pop_8,0.000054,0.000000,0.000000,0.000526
q_ind_87_pop_8,0.000079,0.000001,0.000000,0.000777
q_ind_88_pop_8,0.060927,0.060884,0.046193,0.075701
q_ind_89_pop_8,0.000043,0.000000,0.000000,0.000420
q_ind_90_pop_8,0.061836,0.061845,0.046607,0.077093
q_ind_91_pop_8,0.000088,0.000001,0.000000,0.000860
q_ind_92_pop_8,0.000057,0.000000,0.000000,0.000552
q_ind_93_pop_8,0.000051,0.000000,0.000000,0.000498
q_ind_94_pop_8,0.000554,0.000004,0.000000,0.005424
q_ind_95_pop_8,0.000188,0.000001,0.000000,0.001800
q_ind_96_pop_8,0.006502,0.002695,0.000000,0.024800
q_ind_97_pop_8,0.000488,0.000003,0.000000,0.004843
q_ind_98_pop_8,0.005235,0.001120,0.000000,0.023534
q_ind_99_pop_8,0.001709,0.000025,0.000000,0.012911
q_ind_100_pop_8,0.000249,0.000002,0.000000,0.002565
q_ind_101_pop_8,0.000149,0.000001,0.000000,0.001450
q_ind_102_pop_8,0.000563,0.000005,0.000000,0.005352
q_ind_103_pop_8,0.020691,0.021111,0.000003,0.036965
q_ind_104_pop_8,0.001177,0.000011,0.000000,0.010605
q_ind_105_pop_8,0.045683,0.045757,0.028731,0.062125
q_ind_106_pop_8,0.114509,0.114524,0.095711,0.133358
q_ind_107_pop_8,0.005529,0.001013,0.000000,0.026382
q_ind_108_pop_8,0.049472,0.049487,0.032677,0.066172
q_ind_109_pop_8,0.058626,0.058651,0.041719,0.075638
q_ind_110_pop_8,0.000027,0.000000,0.000000,0.000268
q_ind_111_pop_8,0.063284,0.063302,0.046334,0.080444
q_ind_112_pop_8,0.000028,0.000000,0.000000,0.000271
q_ind_113_pop_8,0.000030,0.000000,0.000000,0.000280
q_ind_114_pop_8,0.000033,0.000000,0.000000,0.000313
q_ind_115_pop_8,0.078107,0.078091,0.063105,0.093296
q_ind_116_pop_8,0.000037,0.000000,0.000000,0.000363
q_ind_117_pop_8,0.007044,0.003710,0.000000,0.026623
q_ind_118_pop_8,0.029064,0.029429,0.009958,0.045975
q_ind_119_pop_8,0.062647,0.062642,0.046353,0.078902
q_ind_120_pop_8,0.008486,0.006281,0.000000,0.028266
q_ind_121_pop_8,0.016469,0.017319,0.000000,0.035691
q_ind_122_pop_8,0.002752,0.000116,0.000000,0.017439
q_ind_123_pop_8,0.029731,0.029847,0.012937,0.045714
q_ind_124_pop_8,0.000218,0.000002,0.000000,0.002143
q_ind_125_pop_8,0.000197,0.000001,0.000000,0.001913
q_ind_126_pop_8,0.000106,0.000001,0.000000,0.001032
q_ind_127_pop_8,0.074817,0.074833,0.058692,0.090871
q_ind_128_pop_8,0.000106,0.000001,0.000000,0.001030
q_ind_129_pop_8,0.047725,0.047650,0.030748,0.065240
q_ind_130_pop_8,0.000285,0.000002,0.000000,0.002757
q_ind_131_pop_8,0.000196,0.000001,0.000000,0.001881
q_ind_132_pop_8,0.033831,0.033914,0.015678,0.051365
q_ind_133_pop_8,0.000194,0.000002,0.000000,0.001850
q_ind_134_pop_8,0.065099,0.065109,0.049393,0.080985
q_ind_135_pop_8,0.058934,0.058891,0.042445,0.075389
q_ind_136_pop_8,0.087234,0.087161,0.071371,0.103547
q_ind_137_pop_8,0.084132,0.084260,0.067454,0.100451
q_ind_138_pop_8,0.000603,0.000005,0.000000,0.005842
q_ind_139_pop_8,0.071615,0.071466,0.054976,0.089100
q_ind_140_pop_8,0.097357,0.097341,0.080119,0.114412
q_ind_141_pop_8,0.021723,0.022137,0.000441,0.038936
q_ind_142_pop_8,0.000087,0.000001,0.000000,0.000842
q_ind_143_pop_8,0.112482,0.112397,0.095336,0.129497
q_ind_144_pop_8,0.034614,0.034495,0.018087,0.051424
q_ind_145_pop_8,0.003887,0.000420,0.000000,0.020003
q_ind_146_pop_8,0.000422,0.000003,0.000000,0.004195
q_ind_147_pop_8,0.000511,0.000004,0.000000,0.005003
q_ind_148_pop_8,0.000951,0.000010,0.000000,0.008582
q_ind_0_pop_9,0.020515,0.020977,0.000027,0.035403
q_ind_1_pop_9,0.999773,0.999847,0.999137,0.999996
q_ind_2_pop_9,0.999751,0.999832,0.999045,0.999995
q_ind_3_pop_9,0.999829,0.999885,0.999352,0.999997
q_ind_4_pop_9,0.999795,0.999862,0.999207,0.999996
q_ind_5_pop_9,0.709259,0.709280,0.696139,0.722096
q_ind_6_pop_9,0.999787,0.999854,0.999195,0.999996
q_ind_7_pop_9,0.999781,0.999852,0.999168,0.999996
q_ind_8_pop_9,0.999767,0.999845,0.999111,0.999995
q_ind_9_pop_9,0.999685,0.999788,0.998804,0.999994
q_ind_10_pop_9,0.999806,0.999869,0.999269,0.999996
q_ind_11_pop_9,0.021058,0.024124,0.000000,0.045046
q_ind_12_pop_9,0.023546,0.028355,0.000000,0.045857
q_ind_13_pop_9,0.020037,0.023481,0.000000,0.042025
q_ind_14_pop_9,0.057569,0.057489,0.043434,0.072095
q_ind_15_pop_9,0.035491,0.035520,0.021495,0.049701
q_ind_16_pop_9,0.036861,0.036800,0.020636,0.053074
q_ind_17_pop_9,0.002656,0.000145,0.000000,0.015361
q_ind_18_pop_9,0.000555,0.000006,0.000000,0.004943
q_ind_19_pop_9,0.000103,0.000001,0.000000,0.001026
q_ind_20_pop_9,0.000295,0.000002,0.000000,0.002792
q_ind_21_pop_9,0.000097,0.000001,0.000000,0.000906
q_ind_22_pop_9,0.000099,0.000001,0.000000,0.000942
q_ind_23_pop_9,0.053285,0.053273,0.038687,0.067841
q_ind_24_pop_9,0.038345,0.038311,0.023881,0.053129
q_ind_25_pop_9,0.090077,0.090047,0.075266,0.105059
q_ind_26_pop_9,0.027111,0.027208,0.012169,0.041967
q_ind_27_pop_9,0.002381,0.000090,0.000000,0.014574
q_ind_28_pop_9,0.020315,0.020313,0.003367,0.035811
q_ind_29_pop_9,0.017014,0.017320,0.000021,0.030670
q_ind_30_pop_9,0.000534,0.000005,0.000000,0.004981
q_ind_31_pop_9,0.001404,0.000017,0.000000,0.011735
q_ind_32_pop_9,0.003032,0.000176,0.000000,0.016467
q_ind_33_pop_9,0.065492,0.065452,0.049696,0.081599
q_ind_34_pop_9,0.016042,0.016533,0.000000,0.031764
q_ind_35_pop_9,0.100002,0.100016,0.085013,0.115011
q_ind_36_pop_9,0.052525,0.052518,0.036767,0.068454
q_ind_37_pop_9,0.117387,0.117671,0.098818,0.134285
q_ind_38_pop_9,0.000931,0.000011,0.000000,0.008337
q_ind_39_pop_9,0.026186,0.026566,0.008256,0.042678
